latitude;longitude;elevation;utc_offset_seconds;timezone;timezone_abbreviation;;
-7.768014;110.39183;110;25200;Asia/Bangkok;7;;
time;temperature_2m (°C);rain (mm);cloud_cover (%);soil_temperature_0_to_7cm (°C);soil_temperature_7_to_28cm (°C);soil_temperature_28_to_100cm (°C);shortwave_radiation_instant (W/m²)
time;temperature;rain;cloud;soil_0_7;soil_7_28;soil_28_100;shortwave_radiation
2023-03-28T13:00;29.1;0.1;43;30.3;26.4;26.2;653.8
2023-03-28T14:00;26.9;7.3;76;28.8;26.7;26.2;253.4
2023-03-28T15:00;26.2;1.6;63;27.5;26.8;26.2;135
2023-03-28T16:00;26.2;0.2;43;27;26.8;26.2;89.6
2023-03-28T17:00;26;0.3;32;26.6;26.8;26.2;56.8
2023-03-28T18:00;24.9;0.1;30;26;26.7;26.2;0
2023-03-28T19:00;25.3;0;83;27;26.7;26.2;0
2023-03-28T20:00;25.4;0.2;89;26.2;26.7;26.2;0
2023-03-28T21:00;25.2;0.5;36;25.7;26.6;26.2;0
2023-03-28T22:00;25;0.4;40;25.4;26.5;26.2;0
2023-03-28T23:00;24.7;0.2;58;25.1;26.4;26.2;0
2023-03-29T00:00;24.2;0;66;24.8;26.3;26.2;0
2023-03-29T01:00;23.6;0;38;24.5;26.1;26.2;0
2023-03-29T02:00;23.1;0;35;24.1;26;26.2;0
2023-03-29T03:00;22.9;0;37;23.7;25.8;26.2;0
2023-03-29T04:00;22.8;0;40;23.5;25.6;26.2;0
2023-03-29T05:00;23;0;35;23.5;25.4;26.2;0
2023-03-29T06:00;22.7;0;77;23.2;25.3;26.2;7.8
2023-03-29T07:00;24.8;0;44;23.9;25.3;26.2;115.8
2023-03-29T08:00;27.2;0;30;25.5;25.2;26.2;380.4
2023-03-29T09:00;28.8;0;33;27.2;25.4;26.2;665.3
2023-03-29T10:00;29.9;0;14;28.8;25.6;26.2;854.1
2023-03-29T11:00;30.6;0;28;30.2;26;26.2;946.6
2023-03-29T12:00;30.6;0;21;31.1;26.4;26.2;912.8
2023-03-29T13:00;29.6;0;40;31.6;26.8;26.2;867.4
2023-03-29T14:00;28.4;2.9;82;31;27.1;26.2;683.9
2023-03-29T15:00;26.4;6.9;100;29.2;27.3;26.2;284.8
2023-03-29T16:00;25.8;0;71;27.7;27.4;26.2;59.4
2023-03-29T17:00;25.5;0.1;37;26.9;27.3;26.2;34.1
2023-03-29T18:00;25.2;0.1;33;26.3;27.3;26.2;0
2023-03-29T19:00;24.5;0;43;26.9;27;26.2;0
2023-03-29T20:00;24.3;0;40;26.2;27;26.2;0
2023-03-29T21:00;24;0;44;25.6;26.9;26.2;0
2023-03-29T22:00;23.8;0;56;25.2;26.7;26.2;0
2023-03-29T23:00;23.3;0;40;24.9;26.6;26.2;0
2023-03-30T00:00;23.6;0;34;24.6;26.4;26.2;0
2023-03-30T01:00;23.4;0;39;24.4;26.3;26.2;0
2023-03-30T02:00;23.2;0;33;24.1;26.1;26.2;0
2023-03-30T03:00;22.8;0;37;23.9;25.9;26.2;0
2023-03-30T04:00;22.7;0;32;23.8;25.8;26.2;0
2023-03-30T05:00;22.8;0;41;23.7;25.6;26.2;0
2023-03-30T06:00;23.1;0;43;23.6;25.5;26.2;7.7
2023-03-30T07:00;25.4;0;30;24.6;25.4;26.2;166.9
2023-03-30T08:00;27.1;0;34;26;25.4;26.2;449.5
2023-03-30T09:00;28.7;0;32;27.6;25.5;26.2;665.2
2023-03-30T10:00;30;0.1;33;29;25.8;26.1;823.7
2023-03-30T11:00;30.7;0;32;30.2;26.1;26.1;922.6
2023-03-30T12:00;30.8;0.1;41;31.3;26.5;26.1;961.7
2023-03-30T13:00;31.4;0.1;56;31.7;26.9;26.1;741.5
2023-03-30T14:00;25;11;100;30.3;27.2;26.2;538
2023-03-30T15:00;24.2;1.4;85;28;27.3;26.2;136.7
2023-03-30T16:00;23.8;2.5;100;26.5;27.3;26.2;59.3
2023-03-30T17:00;24.4;0.9;44;25.8;27.1;26.2;25.8
2023-03-30T18:00;24.4;0.2;31;25.4;27;26.2;0
2023-03-30T19:00;24.6;0;56;27;26.9;26.2;0
2023-03-30T20:00;25;0;47;26.2;26.8;26.2;0
2023-03-30T21:00;24.7;0;41;25.5;26.7;26.2;0
2023-03-30T22:00;24.2;0;41;25.1;26.6;26.2;0
2023-03-30T23:00;25;0;44;24.8;26.4;26.2;0
2023-03-31T00:00;23.6;0;54;24.5;26.3;26.2;0
2023-03-31T01:00;23.1;0;62;24.3;26.1;26.2;0
2023-03-31T02:00;23.2;0;48;24.1;26;26.2;0
2023-03-31T03:00;23.6;0;40;24;25.8;26.2;0
2023-03-31T04:00;22.7;0;50;23.7;25.7;26.2;0
2023-03-31T05:00;23.3;0;53;23.6;25.5;26.2;0
2023-03-31T06:00;23.3;0;46;23.7;25.4;26.2;7.7
2023-03-31T07:00;24;0;45;24.9;25.2;26.1;189.9
2023-03-31T08:00;25.9;0;86;25.9;25.2;26.1;430.5
2023-03-31T09:00;26.5;0;88;26.5;25.3;26.1;347.4
2023-03-31T10:00;27.5;0;86;27.4;25.5;26.1;459.4
2023-03-31T11:00;28.3;0;69;28.3;25.7;26.1;557.2
2023-03-31T12:00;29;0;91;29.1;25.9;26.1;636
2023-03-31T13:00;27;1.1;100;28.8;26.2;26.1;385.7
2023-03-31T14:00;25.9;1.8;100;27.8;26.4;26.1;282.8
2023-03-31T15:00;26.5;0.2;54;27.6;26.5;26.1;244.3
2023-03-31T16:00;26.8;0;80;27.4;26.5;26.1;155.7
2023-03-31T17:00;26.2;0.2;74;26.9;26.6;26.1;47.1
2023-03-31T18:00;24.8;0.4;63;26.2;26.6;26.1;0
2023-03-31T19:00;25.2;0;90;27.5;27.1;26.2;0
2023-03-31T20:00;25.5;0;93;26.8;27.1;26.2;0
2023-03-31T21:00;25.3;0;91;26.3;27;26.2;0
2023-03-31T22:00;25;0;97;26;26.9;26.2;0
2023-03-31T23:00;24.9;0;54;25.7;26.8;26.2;0
2023-04-01T00:00;24;0;34;25.3;26.7;26.2;0
2023-04-01T01:00;23.6;0;39;25.1;26.6;26.2;0
2023-04-01T02:00;23.5;0.2;78;24.9;26.4;26.2;0
2023-04-01T03:00;23.4;0;40;24.7;26.3;26.2;0
2023-04-01T04:00;23.1;0;50;24.5;26.1;26.2;0
2023-04-01T05:00;22.7;0;26;24.3;26;26.2;0
2023-04-01T06:00;22.7;0;25;24;25.8;26.2;7.7
2023-04-01T07:00;25;0;41;24.8;25.7;26.2;212.8
2023-04-01T08:00;26.5;0;36;25.9;25.7;26.2;393.9
2023-04-01T09:00;27.3;0;42;27.2;25.8;26.2;646.6
2023-04-01T10:00;27.8;0.1;42;28.1;25.9;26.2;634.3
2023-04-01T11:00;27.9;0.4;100;29.2;26.2;26.2;898.5
2023-04-01T12:00;26.7;9.1;100;28.5;26.4;26.2;502.7
2023-04-01T13:00;23.8;6.2;100;26.4;26.4;26.2;69.6
2023-04-01T14:00;24.4;3.6;100;25.9;26.4;26.2;141.8
2023-04-01T15:00;24.8;2.8;97;26;26.4;26.2;207.4
2023-04-01T16:00;23.6;1.7;100;25.4;26.3;26.2;67.1
2023-04-01T17:00;23.2;3.6;100;24.9;26.2;26.2;29.5
2023-04-01T18:00;22.8;4.7;100;24.4;26;26.2;0
2023-04-01T19:00;23.9;1.4;34;25.7;26.5;26.2;0
2023-04-01T20:00;23.5;0.1;31;25.1;26.4;26.2;0
2023-04-01T21:00;23.6;0.1;41;24.7;26.3;26.2;0
2023-04-01T22:00;23.2;0;92;24.5;26.1;26.2;0
2023-04-01T23:00;23.2;0;63;24.3;26;26.2;0
2023-04-02T00:00;22.9;0;59;24.1;25.8;26.2;0
2023-04-02T01:00;22.7;0;89;23.8;25.7;26.2;0
2023-04-02T02:00;22.7;0;39;23.6;25.5;26.2;0
2023-04-02T03:00;22.5;0;66;23.5;25.4;26.2;0
2023-04-02T04:00;22.2;0;42;23.3;25.2;26.2;0
2023-04-02T05:00;22.1;0;54;23.1;25.1;26.1;0
2023-04-02T06:00;22.5;0;94;23.1;24.9;26.1;7.7
2023-04-02T07:00;24.2;0;49;24.1;24.8;26.1;107.1
2023-04-02T08:00;26;0;54;25.4;24.8;26.1;400.1
2023-04-02T09:00;27.5;0;56;26.8;25;26.1;623.7
2023-04-02T10:00;28.4;0.2;46;28;25.2;26.1;787.7
2023-04-02T11:00;29.1;0.5;46;29.1;25.5;26.1;886.9
2023-04-02T12:00;29.2;0.1;44;29.7;25.9;26.1;817
2023-04-02T13:00;29.1;0.1;69;30.3;26.2;26.1;864.7
2023-04-02T14:00;27;1;100;29.4;26.5;26.1;507.8
2023-04-02T15:00;25;1;100;27.7;26.6;26.1;131.2
2023-04-02T16:00;25;0.7;66;26.7;26.7;26.1;90.7
2023-04-02T17:00;24.7;0.3;84;26.1;26.6;26.1;48.9
2023-04-02T18:00;24.2;0.2;77;25.4;26.5;26.1;0
2023-04-02T19:00;24;0.7;69;26.2;26.3;26.1;0
2023-04-02T20:00;23.7;0;64;25.4;26.2;26.1;0
2023-04-02T21:00;23.2;0;71;24.9;26.2;26.1;0
2023-04-02T22:00;23.2;0.1;94;24.4;26;26.1;0
2023-04-02T23:00;23.5;0;96;24.2;25.9;26.1;0
2023-04-03T00:00;23.5;0.6;92;24.1;25.7;26.1;0
2023-04-03T01:00;23.4;0.5;80;24;25.6;26.1;0
2023-04-03T02:00;23.2;0.2;100;23.8;25.5;26.1;0
2023-04-03T03:00;23.7;0.2;90;23.7;25.3;26.1;0
2023-04-03T04:00;23.6;0;94;23.6;25.2;26.1;0
2023-04-03T05:00;23.2;0;92;23.6;25.1;26.1;0
2023-04-03T06:00;23;0;73;23.5;25;26.1;5.1
2023-04-03T07:00;24.4;0;48;24.5;25;26;146.6
2023-04-03T08:00;26;0;31;25.5;25;26;359.7
2023-04-03T09:00;27.5;0;48;26.8;25.2;26;605.3
2023-04-03T10:00;28.3;0;49;27.9;25.4;26;692.5
2023-04-03T11:00;28.9;0;51;28.9;25.6;26;791.4
2023-04-03T12:00;29.8;0;29;29.9;26;26;864.9
2023-04-03T13:00;27.6;2.6;100;30;26.3;26;823.9
2023-04-03T14:00;25.5;1.6;62;28.1;26.5;26;206.6
2023-04-03T15:00;24.8;3.9;83;26.9;26.6;26;153.8
2023-04-03T16:00;25.5;0.2;80;26.5;26.6;26;114.2
2023-04-03T17:00;25.3;0.1;100;26.1;26.5;26;63
2023-04-03T18:00;24.5;0;45;25.6;26.5;26;0
2023-04-03T19:00;24.2;0;64;26.8;26.6;26;0
2023-04-03T20:00;24.7;1.9;95;25.9;26.5;26;0
2023-04-03T21:00;24.5;0.2;73;25.4;26.4;26;0
2023-04-03T22:00;24;0.1;93;24.9;26.3;26;0
2023-04-03T23:00;24;0;94;24.7;26.2;26;0
2023-04-04T00:00;23.5;0;91;24.5;26;26.1;0
2023-04-04T01:00;23.2;0;92;24.3;25.9;26;0
2023-04-04T02:00;23.4;0;91;24.1;25.7;26;0
2023-04-04T03:00;23;0;78;24;25.6;26;0
2023-04-04T04:00;23.6;0;77;23.8;25.5;26;0
2023-04-04T05:00;22.5;0;58;23.5;25.3;26;0
2023-04-04T06:00;23.1;0;38;23.4;25.2;26;5.1
2023-04-04T07:00;23.9;0;37;24.3;24.9;26;181
2023-04-04T08:00;25.6;0.1;44;25.5;25;26;407.4
2023-04-04T09:00;26.7;0;53;26.9;25.1;26;668
2023-04-04T10:00;27.5;0;60;28;25.3;26;791.8
2023-04-04T11:00;28.5;0.1;100;29.1;25.6;26;852.4
2023-04-04T12:00;27.3;0.4;100;29.3;25.9;26;766.7
2023-04-04T13:00;27;0.5;56;28.7;26.2;26;503.1
2023-04-04T14:00;27.6;0.1;100;29.1;26.4;26;623.3
2023-04-04T15:00;26.8;0.1;56;28.4;26.6;26;248.1
2023-04-04T16:00;26.5;0.1;67;27.8;26.7;26;162
2023-04-04T17:00;25.8;0.2;57;27.1;26.7;26;71.7
2023-04-04T18:00;25;0.1;45;26.3;26.7;26;0
2023-04-04T19:00;24.5;0;37;27.6;26.7;26;0
2023-04-04T20:00;24.4;0;32;26.5;26.7;26;0
2023-04-04T21:00;24.2;0;35;25.7;26.6;26;0
2023-04-04T22:00;24.1;0;40;25.2;26.5;26;0
2023-04-04T23:00;23.7;0;45;24.8;26.4;26;0
2023-04-05T00:00;23.3;0;39;24.5;26.2;26;0
2023-04-05T01:00;22.4;0;40;24.1;26.1;26;0
2023-04-05T02:00;22.4;0;36;23.8;25.9;26;0
2023-04-05T03:00;22;0;35;23.5;25.7;26;0
2023-04-05T04:00;21.3;0;38;23.1;25.5;26;0
2023-04-05T05:00;21.2;0;38;22.8;25.3;26;0
2023-04-05T06:00;21.2;0;34;22.6;25.1;26;7.7
2023-04-05T07:00;24.2;0;26;24.1;24.9;26;217
2023-04-05T08:00;26.4;0;28;25.4;25;26;475.2
2023-04-05T09:00;27.7;0;19;26.9;25.1;26;694.2
2023-04-05T10:00;28.7;0;31;28.2;25.3;26;858.6
2023-04-05T11:00;29.5;0.1;32;29.4;25.6;26;951.9
2023-04-05T12:00;29.9;0;42;30.1;26;26;893.6
2023-04-05T13:00;29.9;0;40;30.6;26.3;26;868.9
2023-04-05T14:00;29.3;0.1;57;30.5;26.7;26;704.5
2023-04-05T15:00;28.2;0.4;100;30;26.9;26;490.7
2023-04-05T16:00;27;0;69;29.1;27.1;26;258.4
2023-04-05T17:00;26.8;0;100;28.3;27.2;26;75.3
2023-04-05T18:00;25.8;0.1;100;27.4;27.2;26;0
2023-04-05T19:00;24.3;0;80;28;27.1;26;0
2023-04-05T20:00;23.5;0.1;100;26.8;27.1;26;0
2023-04-05T21:00;22.4;1.1;100;25.6;27;26;0
2023-04-05T22:00;23;0.4;73;24.6;26.8;26;0
2023-04-05T23:00;22.9;0;50;24.2;26.6;26;0
2023-04-06T00:00;22.7;0.1;34;23.8;26.4;26;0
2023-04-06T01:00;22.7;0;54;23.6;26.1;26;0
2023-04-06T02:00;22.6;0;55;23.4;25.9;26;0
2023-04-06T03:00;22.8;0;34;23.3;25.7;26;0
2023-04-06T04:00;22.6;0;14;23.2;25.5;26;0
2023-04-06T05:00;21.7;0;7;23;25.4;26;0
2023-04-06T06:00;21.9;0;17;22.8;25.2;26;7.7
2023-04-06T07:00;25;0;20;25.1;25.6;26;213.6
2023-04-06T08:00;26.8;0;30;26.1;25.6;26;436.1
2023-04-06T09:00;27.7;0;25;27.4;25.7;26;650.7
2023-04-06T10:00;28.5;0;38;28.7;25.9;26;831.5
2023-04-06T11:00;29;0.1;38;29.8;26.2;26;905.1
2023-04-06T12:00;27.9;1.5;100;30.2;26.5;26;821.5
2023-04-06T13:00;27.6;1.2;34;29.9;26.7;26;651.6
2023-04-06T14:00;27.2;0.1;39;29.1;26.9;26;365.6
2023-04-06T15:00;27.4;0;51;28.8;27.1;26;362.2
2023-04-06T16:00;26.5;0;70;28.2;27.2;26;200
2023-04-06T17:00;25.7;0;59;27.5;27.2;26;61.9
2023-04-06T18:00;24.6;0;46;26.7;27.2;26.1;0
2023-04-06T19:00;24.3;0;43;27.5;27;26;0
2023-04-06T20:00;24.6;0;47;26.5;26.9;26.1;0
2023-04-06T21:00;24.5;0;48;25.9;26.9;26.1;0
2023-04-06T22:00;24.1;0;57;25.5;26.7;26.1;0
2023-04-06T23:00;24.3;0;55;25.2;26.6;26.1;0
2023-04-07T00:00;24.3;0;51;25;26.5;26.1;0
2023-04-07T01:00;24.2;0;77;24.8;26.3;26.1;0
2023-04-07T02:00;24;0;98;24.7;26.2;26.1;0
2023-04-07T03:00;23.8;0;95;24.5;26.1;26.1;0
2023-04-07T04:00;23.4;0;65;24.4;26;26.1;0
2023-04-07T05:00;22.5;0;46;24.1;25.8;26.1;0
2023-04-07T06:00;22.4;0;38;23.8;25.7;26.1;7.7
2023-04-07T07:00;24.8;0;36;24.7;25.5;26.1;167.5
2023-04-07T08:00;26.9;0;37;25.8;25.5;26;416
2023-04-07T09:00;27.9;0;38;27.1;25.6;26;616.4
2023-04-07T10:00;28.6;0;45;28.2;25.7;26;740.7
2023-04-07T11:00;29.1;0;49;29.2;26;26;835.5
2023-04-07T12:00;29.4;0;54;29.9;26.3;26;808.3
2023-04-07T13:00;29.4;0;51;30.2;26.6;26;739.3
2023-04-07T14:00;29.1;0;42;30.2;26.8;26;618.1
2023-04-07T15:00;28.4;0;43;29.8;27.1;26.1;408.2
2023-04-07T16:00;27.7;0;45;29.1;27.2;26.1;224.9
2023-04-07T17:00;26.7;0;45;28.3;27.3;26.1;63.2
2023-04-07T18:00;25.4;0;41;27.3;27.3;26.1;0
2023-04-07T19:00;25.2;0;55;28.4;27.2;26.1;0
2023-04-07T20:00;25.1;0;38;27.2;27.2;26.1;0
2023-04-07T21:00;24.7;0;31;26.4;27.1;26.1;0
2023-04-07T22:00;24.2;0;32;25.8;27;26.1;0
2023-04-07T23:00;24;0;33;25.4;26.9;26.1;0
2023-04-08T00:00;23.8;0;37;25.1;26.7;26.1;0
2023-04-08T01:00;23.7;0;38;24.8;26.6;26.1;0
2023-04-08T02:00;23.4;0;42;24.6;26.4;26.1;0
2023-04-08T03:00;23.1;0;37;24.4;26.3;26.1;0
2023-04-08T04:00;22.9;0;30;24.2;26.1;26.1;0
2023-04-08T05:00;22.8;0;30;24;26;26.1;0
2023-04-08T06:00;22.9;0;29;24;25.8;26.1;7.7
2023-04-08T07:00;25.1;0;30;24.8;25.6;26.1;200.2
2023-04-08T08:00;27;0;29;26;25.6;26.1;446
2023-04-08T09:00;28;0;49;27.5;25.7;26.1;667.6
2023-04-08T10:00;28.6;0.1;64;28.7;25.9;26.1;783.8
2023-04-08T11:00;28.8;0;40;29.5;26.2;26.1;817.8
2023-04-08T12:00;28.6;0.1;58;30.3;26.4;26.1;828.2
2023-04-08T13:00;28.1;0.2;42;30.6;26.7;26.1;790.2
2023-04-08T14:00;26;2.9;85;29.9;27;26.1;573.5
2023-04-08T15:00;26.4;0.5;40;28.9;27.2;26.1;332.1
2023-04-08T16:00;26.2;0.1;51;28.3;27.2;26.1;245
2023-04-08T17:00;26.1;0;47;27.6;27.3;26.1;90.1
2023-04-08T18:00;25.7;0.1;54;26.7;27.2;26.1;0
2023-04-08T19:00;24.6;0;47;26.2;27;26.1;0
2023-04-08T20:00;24.5;0;47;25.6;26.9;26.1;0
2023-04-08T21:00;24.3;0;46;25.2;26.7;26.1;0
2023-04-08T22:00;23.7;0;40;24.8;26.6;26.1;0
2023-04-08T23:00;23.1;0;37;24.5;26.4;26.1;0
2023-04-09T00:00;23;0;40;24.3;26.3;26.1;0
2023-04-09T01:00;23;0;32;24;26.1;26.1;0
2023-04-09T02:00;22.4;0;31;23.9;25.9;26.1;0
2023-04-09T03:00;21.9;0;39;23.6;25.8;26.1;0
2023-04-09T04:00;21.7;0;32;23.3;25.6;26.1;0
2023-04-09T05:00;21.4;0;32;23;25.4;26.1;0
2023-04-09T06:00;22;0;30;22.8;25.2;26.1;10.2
2023-04-09T07:00;24.8;0;22;23.8;25.1;26.1;211.6
2023-04-09T08:00;26.6;0;23;25.2;25.1;26.1;467.3
2023-04-09T09:00;27.8;0;7;26.8;25.2;26.1;688.1
2023-04-09T10:00;29;0;19;28.4;25.4;26.1;853.9
2023-04-09T11:00;29.8;0;24;29.5;25.7;26.1;909.9
2023-04-09T12:00;30.3;0.1;33;30.4;26;26.1;945.1
2023-04-09T13:00;30;0.1;45;30.7;26.4;26.1;834.5
2023-04-09T14:00;29.5;0;22;30.7;26.7;26.1;671.3
2023-04-09T15:00;28.9;0;43;30.5;26.9;26.1;552.4
2023-04-09T16:00;28.2;0;43;29.9;27.2;26.1;331.4
2023-04-09T17:00;27.2;0;34;29;27.3;26.1;110
2023-04-09T18:00;25.9;0;33;27.9;27.3;26.1;0
2023-04-09T19:00;25.5;0;32;28;27.3;26.1;0
2023-04-09T20:00;25.4;0;45;27.1;27.3;26.1;0
2023-04-09T21:00;25;0.2;53;26.4;27.2;26.1;0
2023-04-09T22:00;24.6;0.2;78;25.9;27.1;26.1;0
2023-04-09T23:00;24.2;0.3;65;25.3;27;26.1;0
2023-04-10T00:00;23.7;0.1;54;24.9;26.8;26.1;0
2023-04-10T01:00;23.4;0;69;24.7;26.6;26.1;0
2023-04-10T02:00;23.4;0.2;91;24.5;26.5;26.1;0
2023-04-10T03:00;23.2;0.1;100;24.2;26.3;26.1;0
2023-04-10T04:00;22.8;0.1;100;24;26.1;26.1;0
2023-04-10T05:00;23;0.1;100;23.9;26;26.1;0
2023-04-10T06:00;22.9;0.3;86;23.7;25.8;26.1;5.1
2023-04-10T07:00;24.6;0.1;38;25.1;25.7;26.1;154.1
2023-04-10T08:00;25.8;0;44;25.9;25.7;26.1;443.4
2023-04-10T09:00;27;0.1;36;26.9;25.8;26.1;611.6
2023-04-10T10:00;28.1;0;35;28.1;25.9;26.1;754.5
2023-04-10T11:00;28.9;0.1;100;29.4;26.1;26.1;893.2
2023-04-10T12:00;27.7;0.1;93;29.5;26.4;26.1;602
2023-04-10T13:00;27.6;0.2;100;29.5;26.6;26.1;571
2023-04-10T14:00;26.4;2.3;49;28.2;26.7;26.1;220
2023-04-10T15:00;24.8;6.2;100;27.5;26.8;26.1;238.6
2023-04-10T16:00;25.2;1.1;58;26.5;26.8;26.1;118.7
2023-04-10T17:00;25.1;0.1;58;26.1;26.8;26.1;74.8
2023-04-10T18:00;24.2;0;50;25.5;26.7;26.1;0
2023-04-10T19:00;24.6;0;57;25.5;26.5;26.1;0
2023-04-10T20:00;24.1;0;35;25.1;26.4;26.1;0
2023-04-10T21:00;23.4;0;37;24.7;26.2;26.1;0
2023-04-10T22:00;23.3;0;36;24.4;26.1;26.1;0
2023-04-10T23:00;23.1;0;42;24.2;26;26.1;0
2023-04-11T00:00;23.1;0;16;24;25.8;26.1;0
2023-04-11T01:00;22.9;0;41;23.8;25.7;26.1;0
2023-04-11T02:00;22.9;0;51;23.5;25.5;26.1;0
2023-04-11T03:00;22.8;0.1;80;23.3;25.4;26.1;0
2023-04-11T04:00;22.8;0;52;23.2;25.2;26.1;0
2023-04-11T05:00;22.6;0;57;23;25.1;26.1;0
2023-04-11T06:00;22.7;0;67;23;24.9;26.1;10.2
2023-04-11T07:00;24.6;0;41;24.1;24.9;26.1;175.3
2023-04-11T08:00;26.2;0;32;25.4;24.9;26.1;453.3
2023-04-11T09:00;27.5;0.4;52;26.7;25;26.1;673.1
2023-04-11T10:00;28;0.5;79;27.6;25.2;26.1;730.7
2023-04-11T11:00;28.7;0.3;52;28.5;25.5;26.1;799.9
2023-04-11T12:00;29.1;0.4;54;29.3;25.7;26.1;829.8
2023-04-11T13:00;29;0.3;46;29.5;26;26.1;710.7
2023-04-11T14:00;28.7;0.3;39;29.5;26.3;26.1;613.7
2023-04-11T15:00;28.7;0.1;28;29.4;26.6;26.1;492.7
2023-04-11T16:00;27.9;0.1;51;28.9;26.7;26.1;301
2023-04-11T17:00;26.6;0.4;67;28;26.9;26.1;82
2023-04-11T18:00;25.8;0;37;27;26.9;26.1;0
2023-04-11T19:00;25.2;0;22;27.4;26.7;26.1;0
2023-04-11T20:00;25.1;0.1;50;26.5;26.7;26.1;0
2023-04-11T21:00;24.7;0;44;25.8;26.6;26.1;0
2023-04-11T22:00;24.6;0.1;94;25.4;26.5;26.1;0
2023-04-11T23:00;24.7;0;28;25.2;26.4;26.1;0
2023-04-12T00:00;24.1;0;46;24.9;26.3;26.1;0
2023-04-12T01:00;23.9;0;37;24.6;26.2;26.1;0
2023-04-12T02:00;23.5;0;47;24.4;26;26.1;0
2023-04-12T03:00;23.2;0;97;24.2;25.9;26.1;0
2023-04-12T04:00;23;0;64;24.1;25.8;26.1;0
2023-04-12T05:00;22.9;0;77;23.9;25.6;26.1;0
2023-04-12T06:00;22.7;0;52;23.7;25.5;26.1;7.6
2023-04-12T07:00;24.9;0;52;25;25.4;26.1;170.3
2023-04-12T08:00;26.4;0;33;26.1;25.5;26.1;408
2023-04-12T09:00;27.7;0;58;27.4;25.6;26.1;646.8
2023-04-12T10:00;28.9;0.1;56;28.6;25.8;26;785.6
2023-04-12T11:00;28.7;0.2;51;29.5;26;26;794.6
2023-04-12T12:00;27.1;3;59;29.5;26.3;26;734.7
2023-04-12T13:00;27.4;0.2;63;29.4;26.5;26.1;567.9
2023-04-12T14:00;27.1;2.7;58;28.8;26.7;26.1;413.9
2023-04-12T15:00;25.4;1.6;97;27.7;26.8;26.1;181
2023-04-12T16:00;25.6;0.2;59;27.1;26.9;26.1;129.3
2023-04-12T17:00;25;0.5;100;26.3;26.8;26.1;43.4
2023-04-12T18:00;24.6;0.2;100;25.6;26.7;26.1;0
2023-04-12T19:00;25.3;0.6;86;27.1;26.7;26.1;0
2023-04-12T20:00;24.2;1.7;100;26;26.7;26.1;0
2023-04-12T21:00;24;0.3;58;25.2;26.6;26.1;0
2023-04-12T22:00;23.9;0.1;98;24.7;26.5;26.1;0
2023-04-12T23:00;23.8;0.1;100;24.5;26.3;26.1;0
2023-04-13T00:00;23.6;0;100;24.3;26.2;26.1;0
2023-04-13T01:00;23.7;0.1;79;24.2;26;26.1;0
2023-04-13T02:00;23.3;1;85;24;25.9;26.1;0
2023-04-13T03:00;23.2;0.1;86;23.8;25.7;26.1;0
2023-04-13T04:00;23.4;0.1;62;23.6;25.6;26.1;0
2023-04-13T05:00;22.9;0;50;23.4;25.4;26.1;0
2023-04-13T06:00;22.9;0;36;23.3;25.3;26.1;7.6
2023-04-13T07:00;24.7;0;32;25.1;25.1;26.1;175.1
2023-04-13T08:00;25.9;0;58;25.9;25.2;26;362.8
2023-04-13T09:00;27.2;0.1;87;26.9;25.3;26;542.9
2023-04-13T10:00;27.7;0.3;100;27.8;25.5;26;617.2
2023-04-13T11:00;28.2;0.4;100;28.6;25.7;26;677.4
2023-04-13T12:00;27.7;0.7;100;29;26;26;701.6
2023-04-13T13:00;25.6;4.5;100;28.1;26.2;26;410.6
2023-04-13T14:00;25.1;0.8;68;26.6;26.2;26;86.8
2023-04-13T15:00;25.2;1.1;100;26.2;26.3;26;153
2023-04-13T16:00;25.1;0.3;69;25.8;26.2;26;70
2023-04-13T17:00;25.2;0.2;76;25.5;26.2;26;38.3
2023-04-13T18:00;24.6;0.1;100;25.1;26.1;26;0
2023-04-13T19:00;24.6;0;62;26.6;26;26;0
2023-04-13T20:00;24.9;0;47;25.5;26;26;0
2023-04-13T21:00;24.6;0;56;25;26;26;0
2023-04-13T22:00;24.3;0;62;24.6;25.9;26;0
2023-04-13T23:00;24.1;0;100;24.3;25.8;26;0
2023-04-14T00:00;24;0;100;24.2;25.6;26;0
2023-04-14T01:00;24.2;0;67;24.1;25.5;26;0
2023-04-14T02:00;23.8;0;90;23.9;25.4;26;0
2023-04-14T03:00;23;0;65;23.7;25.3;26;0
2023-04-14T04:00;23.3;0;32;23.5;25.2;26;0
2023-04-14T05:00;23;0;32;23.3;25.1;26;0
2023-04-14T06:00;22.5;0;38;23.1;24.9;26;7.6
2023-04-14T07:00;25.1;0;36;24.3;25;26;155.4
2023-04-14T08:00;26.3;0;55;25.4;25;26;351.4
2023-04-14T09:00;26.7;0.3;83;26.2;25.1;26;461.9
2023-04-14T10:00;27.3;0.4;100;27;25.2;26;615
2023-04-14T11:00;26.5;0.8;100;27.2;25.4;26;468.1
2023-04-14T12:00;26.6;0.5;96;27.3;25.6;26;458.7
2023-04-14T13:00;27.7;0.3;94;28;25.7;26;610.1
2023-04-14T14:00;27.8;0.2;100;28.4;25.9;26;551.2
2023-04-14T15:00;26.7;0;100;27.6;26.1;26;147.7
2023-04-14T16:00;26.6;0.2;100;27.3;26.2;26;193.5
2023-04-14T17:00;25.5;0.4;100;26.6;26.2;26;26.3
