latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-7.486819,110.246185,378.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),cloud_cover (%),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2001-10-26T00:00,23.8,0.00,24,1,3600.00,185.0,90.0,95.0,294.2,423.4,257.3,125.2,132.1,294.2,588.8
2001-10-26T01:00,25.0,0.00,27,1,3600.00,414.0,287.0,127.0,535.7,741.7,494.8,343.0,151.8,535.7,886.5
2001-10-26T02:00,26.6,0.20,41,1,3600.00,704.0,585.0,119.0,800.2,1012.0,783.6,651.1,132.4,800.2,1126.4
2001-10-26T03:00,27.9,0.20,49,1,3600.00,776.0,579.0,197.0,659.2,1216.0,824.6,615.3,209.3,659.2,1292.1
2001-10-26T04:00,26.9,0.20,68,1,3600.00,652.0,457.0,195.0,472.2,1339.7,667.9,468.2,199.8,472.2,1372.4
2001-10-26T05:00,27.4,0.10,100,1,3600.00,743.0,477.0,266.0,480.3,1374.8,736.0,472.5,263.5,480.3,1361.8
2001-10-26T06:00,25.7,3.60,59,1,3600.00,473.0,202.0,271.0,212.1,1318.8,452.3,193.2,259.1,212.1,1261.1
2001-10-26T07:00,25.7,2.20,56,1,3600.00,476.0,255.0,221.0,300.3,1175.6,436.1,233.6,202.5,300.3,1077.1
2001-10-26T08:00,24.9,1.90,64,1,896.78,246.0,62.0,184.0,89.9,954.9,211.8,53.4,158.4,89.9,822.3
2001-10-26T09:00,24.5,0.30,69,1,796.68,185.0,42.0,143.0,86.6,671.8,141.6,32.1,109.4,86.6,514.1
2001-10-26T10:00,23.3,0.00,61,1,0.00,61.0,10.0,51.0,40.1,345.6,30.6,5.0,25.6,40.1,173.6
2001-10-26T11:00,22.6,0.00,53,0,0.00,4.0,0.0,4.0,0.0,76.8,0.0,0.0,0.0,0.0,0.0
2001-10-26T12:00,22.4,0.00,79,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T13:00,22.2,0.00,68,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T14:00,21.9,0.00,64,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T15:00,21.8,0.00,95,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T16:00,21.7,0.00,97,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T17:00,21.5,0.00,97,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T18:00,21.5,0.00,80,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T19:00,21.3,0.00,50,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T20:00,21.1,0.00,76,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T21:00,20.8,0.00,67,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T22:00,20.4,0.00,66,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26T23:00,21.2,0.00,98,1,340.04,31.0,11.0,20.0,85.6,117.7,67.2,23.8,43.3,129.4,255.1
2001-10-27T00:00,23.8,0.00,23,1,3600.00,216.0,137.0,79.0,446.7,424.7,300.0,190.3,109.7,446.7,590.0
2001-10-27T01:00,25.0,0.00,17,1,3600.00,392.0,251.0,141.0,468.1,742.7,468.3,299.9,168.5,468.1,887.3
2001-10-27T02:00,26.4,0.00,26,1,3600.00,667.0,545.0,122.0,745.4,1012.7,742.2,606.5,135.8,745.4,1126.9
2001-10-27T03:00,28.0,0.00,27,1,3600.00,842.0,677.0,165.0,770.9,1216.4,894.6,719.3,175.3,770.9,1292.4
2001-10-27T04:00,28.3,0.40,24,1,3600.00,863.0,654.0,209.0,676.1,1339.9,884.0,669.9,214.1,676.1,1372.5
2001-10-27T05:00,26.8,0.30,30,1,3600.00,768.0,526.0,242.0,530.0,1374.8,760.7,521.0,239.7,530.0,1361.8
2001-10-27T06:00,27.1,0.10,26,1,3600.00,673.0,439.0,234.0,461.1,1318.7,643.5,419.8,223.8,461.1,1261.0
2001-10-27T07:00,25.9,0.00,62,1,3600.00,703.0,489.0,214.0,576.3,1175.4,644.1,448.0,196.1,576.3,1076.9
2001-10-27T08:00,26.3,1.90,67,1,3600.00,362.0,207.0,155.0,300.3,954.8,311.7,178.3,133.5,300.3,822.3
2001-10-27T09:00,24.9,2.50,61,1,3600.00,304.0,155.0,149.0,319.6,671.9,232.7,118.6,114.1,319.6,514.3
2001-10-27T10:00,24.2,0.00,70,1,3600.00,96.0,47.0,49.0,188.2,345.9,48.3,23.6,24.7,188.2,174.0
2001-10-27T11:00,23.5,0.10,57,0,0.00,9.0,2.0,7.0,20.2,77.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T12:00,22.8,0.20,88,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T13:00,22.1,0.30,72,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T14:00,22.0,0.30,62,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T15:00,21.9,0.00,47,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T16:00,21.5,0.00,53,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T17:00,22.0,0.00,61,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T18:00,21.8,0.00,49,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T19:00,21.8,0.00,51,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T20:00,21.4,0.00,34,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T21:00,20.8,0.00,35,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T22:00,20.3,0.00,42,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27T23:00,21.2,0.00,73,1,235.17,31.0,10.0,21.0,77.5,118.4,67.1,21.7,45.5,117.0,256.5
2001-10-28T00:00,23.6,0.00,63,1,3600.00,188.0,99.0,89.0,322.0,426.0,260.8,137.4,123.5,322.0,591.1
2001-10-28T01:00,25.3,0.00,14,1,3600.00,425.0,248.0,177.0,462.2,743.6,507.6,296.2,211.4,462.2,888.1
2001-10-28T02:00,26.7,0.00,20,1,3600.00,719.0,605.0,114.0,827.4,1013.3,799.9,673.1,126.8,827.4,1127.4
2001-10-28T03:00,27.6,0.10,35,1,3600.00,773.0,636.0,137.0,724.4,1216.7,821.2,675.7,145.5,724.4,1292.6
2001-10-28T04:00,28.6,0.20,24,1,3600.00,947.0,821.0,126.0,849.1,1340.0,970.0,840.9,129.1,849.1,1372.5
2001-10-28T05:00,27.6,0.10,49,1,3600.00,843.0,657.0,186.0,662.3,1374.7,835.0,650.8,184.2,662.3,1361.6
2001-10-28T06:00,27.0,1.00,61,1,3600.00,676.0,483.0,193.0,507.7,1318.5,646.4,461.9,184.5,507.7,1260.8
2001-10-28T07:00,25.0,2.20,52,1,3600.00,513.0,332.0,181.0,391.5,1175.3,470.0,304.2,165.8,391.5,1076.8
2001-10-28T08:00,25.2,1.30,74,1,3600.00,346.0,175.0,171.0,254.0,954.8,298.0,150.7,147.3,254.0,822.3
2001-10-28T09:00,25.0,0.00,58,1,3600.00,293.0,170.0,123.0,350.6,672.0,224.3,130.2,94.2,350.6,514.5
2001-10-28T10:00,24.0,0.20,83,1,3003.93,108.0,40.0,68.0,160.1,346.2,54.4,20.2,34.3,160.1,174.5
2001-10-28T11:00,23.5,0.00,74,0,0.00,11.0,3.0,8.0,30.2,77.2,0.0,0.0,0.0,0.0,0.0
2001-10-28T12:00,23.3,0.00,68,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T13:00,23.0,0.00,69,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T14:00,22.7,0.00,56,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T15:00,22.4,0.00,40,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T16:00,22.4,0.00,44,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T17:00,22.3,0.00,61,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T18:00,22.0,0.00,72,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T19:00,21.5,0.00,74,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T20:00,21.4,0.00,83,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T21:00,21.3,0.00,81,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T22:00,21.0,0.00,72,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28T23:00,21.3,0.00,60,1,233.79,28.0,10.0,18.0,77.3,119.1,60.6,21.6,39.0,116.4,257.8
2001-10-29T00:00,22.7,0.00,65,1,3600.00,188.0,101.0,87.0,327.8,427.2,260.6,140.0,120.6,327.8,592.1
2001-10-29T01:00,24.9,0.00,73,1,3600.00,426.0,301.0,125.0,560.6,744.5,508.6,359.4,149.2,560.6,888.8
2001-10-29T02:00,24.9,0.00,49,1,3600.00,472.0,295.0,177.0,403.4,1013.9,525.0,328.1,196.9,403.4,1127.8
2001-10-29T03:00,26.3,0.00,41,1,3600.00,646.0,419.0,227.0,477.4,1217.0,686.2,445.1,241.1,477.4,1292.8
2001-10-29T04:00,26.8,0.00,57,1,3600.00,642.0,421.0,221.0,435.6,1340.0,657.5,431.2,226.3,435.6,1372.5
2001-10-29T05:00,27.1,0.30,71,1,3600.00,841.0,629.0,212.0,634.5,1374.6,833.0,623.0,210.0,634.5,1361.5
2001-10-29T06:00,27.1,0.20,60,1,3600.00,639.0,441.0,198.0,463.8,1318.4,611.0,421.7,189.3,463.8,1260.6
2001-10-29T07:00,26.6,0.90,66,1,3600.00,663.0,494.0,169.0,582.9,1175.1,607.5,452.6,154.8,582.9,1076.7
2001-10-29T08:00,25.1,0.50,40,1,3600.00,409.0,290.0,119.0,421.2,954.7,352.3,249.8,102.5,421.2,822.3
2001-10-29T09:00,24.8,1.00,53,1,2161.54,182.0,64.0,118.0,132.1,672.1,139.4,49.0,90.4,132.1,514.7
2001-10-29T10:00,24.2,0.20,52,1,2761.34,105.0,38.0,67.0,152.0,346.6,53.0,19.2,33.8,152.0,175.0
2001-10-29T11:00,23.1,0.70,49,0,0.00,11.0,4.0,7.0,40.2,77.5,0.0,0.0,0.0,0.0,0.0
2001-10-29T12:00,22.7,0.00,45,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T13:00,22.4,0.00,83,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T14:00,21.9,0.40,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T15:00,21.6,0.20,63,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T16:00,21.4,0.00,50,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T17:00,20.6,0.00,45,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T18:00,20.3,0.00,30,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T19:00,21.2,0.00,44,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T20:00,21.1,0.00,31,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T21:00,21.0,0.00,34,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T22:00,21.0,0.00,47,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29T23:00,21.9,0.00,69,1,337.67,29.0,11.0,18.0,84.7,119.7,62.8,23.8,38.9,127.4,259.1
2001-10-30T00:00,23.3,0.00,61,1,3600.00,209.0,131.0,78.0,424.3,428.3,289.4,181.4,108.0,424.3,593.0
2001-10-30T01:00,24.8,0.00,56,1,3600.00,455.0,334.0,121.0,621.7,745.2,543.0,398.6,144.4,621.7,889.4
2001-10-30T02:00,26.0,0.00,59,1,3600.00,613.0,445.0,168.0,608.6,1014.3,681.8,494.9,186.8,608.6,1128.1
2001-10-30T03:00,26.5,0.00,73,1,3600.00,728.0,553.0,175.0,630.3,1217.2,773.2,587.4,185.9,630.3,1292.8
2001-10-30T04:00,27.0,0.00,56,1,3600.00,795.0,602.0,193.0,623.2,1340.0,814.2,616.5,197.7,623.2,1372.4
2001-10-30T05:00,27.5,0.10,100,1,3600.00,856.0,658.0,198.0,664.2,1374.5,847.8,651.7,196.1,664.2,1361.3
2001-10-30T06:00,26.8,0.40,78,1,3600.00,672.0,485.0,187.0,510.5,1318.2,642.6,463.8,178.8,510.5,1260.4
2001-10-30T07:00,25.4,1.80,55,1,3600.00,462.0,251.0,211.0,296.4,1175.0,423.3,230.0,193.3,296.4,1076.6
2001-10-30T08:00,25.1,5.20,70,1,3600.00,416.0,209.0,207.0,303.7,954.7,358.3,180.0,178.3,303.7,822.3
2001-10-30T09:00,24.0,1.10,100,1,862.43,180.0,43.0,137.0,88.7,672.3,137.9,32.9,105.0,88.7,515.0
2001-10-30T10:00,23.6,0.20,80,1,239.23,63.0,17.0,46.0,68.0,347.0,31.9,8.6,23.3,68.0,175.5
2001-10-30T11:00,23.3,0.10,70,0,0.00,9.0,2.0,7.0,20.1,77.8,0.0,0.0,0.0,0.0,0.0
2001-10-30T12:00,22.8,0.00,60,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T13:00,22.3,0.00,40,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T14:00,21.9,0.00,32,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T15:00,21.3,0.00,17,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T16:00,20.9,0.00,7,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T17:00,20.3,0.00,3,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T18:00,20.1,0.00,6,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T19:00,19.4,0.00,8,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T20:00,19.1,0.00,9,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T21:00,18.6,0.00,8,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T22:00,18.1,0.00,9,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30T23:00,19.1,0.00,10,1,1651.51,45.0,27.0,18.0,207.4,120.3,97.3,58.4,38.9,311.5,260.2
2001-10-31T00:00,23.6,0.00,25,1,3600.00,256.0,189.0,67.0,611.1,429.3,354.1,261.5,92.7,611.1,593.8
2001-10-31T01:00,25.5,0.00,26,1,3600.00,514.0,425.0,89.0,790.8,745.9,613.2,507.1,106.2,790.8,889.9
2001-10-31T02:00,27.0,0.00,30,1,3600.00,736.0,628.0,108.0,859.0,1014.7,818.4,698.3,120.1,859.0,1128.3
2001-10-31T03:00,28.1,0.00,45,1,3600.00,868.0,717.0,151.0,817.5,1217.3,921.9,761.5,160.4,817.5,1292.8
2001-10-31T04:00,28.5,0.20,73,1,3600.00,853.0,682.0,171.0,706.5,1339.9,873.6,698.4,175.1,706.5,1372.2
2001-10-31T05:00,28.7,0.10,70,1,3600.00,902.0,735.0,167.0,742.4,1374.3,893.4,728.0,165.4,742.4,1361.1
2001-10-31T06:00,28.7,0.20,73,1,3600.00,674.0,475.0,199.0,500.3,1317.9,644.5,454.2,190.3,500.3,1260.2
2001-10-31T07:00,27.8,6.00,59,1,3600.00,680.0,472.0,208.0,557.7,1174.8,623.1,432.5,190.6,557.7,1076.5
2001-10-31T08:00,26.4,5.60,100,1,2518.72,342.0,99.0,243.0,144.0,954.6,294.6,85.3,209.3,144.0,822.4
2001-10-31T09:00,24.7,0.60,100,1,0.00,88.0,6.0,82.0,12.4,672.4,67.4,4.6,62.8,12.4,515.3
2001-10-31T10:00,23.6,0.50,100,1,0.00,44.0,6.0,38.0,24.0,347.5,22.3,3.0,19.3,24.0,176.1
2001-10-31T11:00,23.2,0.00,85,0,0.00,5.0,0.0,5.0,0.0,78.1,0.0,0.0,0.0,0.0,0.0
2001-10-31T12:00,23.2,0.00,69,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T13:00,22.7,0.00,52,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T14:00,22.7,0.00,50,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T15:00,22.8,0.00,32,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T16:00,22.5,0.00,40,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T17:00,21.7,0.00,49,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T18:00,21.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T19:00,21.2,0.00,65,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T20:00,20.9,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T21:00,20.6,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T22:00,20.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31T23:00,21.2,0.00,100,1,0.00,30.0,6.0,24.0,46.0,120.8,64.9,13.0,51.9,69.0,261.3
2001-11-01T00:00,23.8,0.00,84,1,3600.00,184.0,61.0,123.0,196.9,430.2,254.3,84.3,170.0,196.9,594.6
2001-11-01T01:00,25.0,0.00,34,1,3600.00,418.0,229.0,189.0,426.0,746.5,498.6,273.1,225.4,426.0,890.3
2001-11-01T02:00,26.3,0.00,47,1,3600.00,619.0,397.0,222.0,543.2,1015.0,688.2,441.4,246.8,543.2,1128.5
2001-11-01T03:00,27.6,0.00,58,1,3600.00,784.0,520.0,264.0,593.2,1217.4,832.6,552.2,280.4,593.2,1292.8
2001-11-01T04:00,27.2,0.30,49,1,3600.00,712.0,453.0,259.0,469.5,1339.8,729.1,463.9,265.2,469.5,1372.0
2001-11-01T05:00,26.5,0.20,61,1,3600.00,730.0,414.0,316.0,418.4,1374.0,723.0,410.0,313.0,418.4,1360.9
2001-11-01T06:00,26.2,0.60,82,1,3600.00,694.0,395.0,299.0,416.3,1317.7,663.6,377.7,285.9,416.3,1260.0
2001-11-01T07:00,25.0,5.80,100,1,3600.00,557.0,373.0,184.0,441.0,1174.7,510.4,341.8,168.6,441.0,1076.4
2001-11-01T08:00,24.5,3.70,100,1,818.75,190.0,60.0,130.0,87.3,954.6,163.7,51.7,112.0,87.3,822.5
2001-11-01T09:00,23.7,0.90,100,1,0.00,109.0,11.0,98.0,22.7,672.7,83.6,8.4,75.1,22.7,515.7
2001-11-01T10:00,23.2,1.10,100,1,0.00,65.0,6.0,59.0,23.9,348.0,33.0,3.0,30.0,23.9,176.8
2001-11-01T11:00,22.8,0.80,100,0,0.00,4.0,0.0,4.0,0.0,78.4,0.0,0.0,0.0,0.0,0.0
2001-11-01T12:00,22.6,0.40,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T13:00,22.4,0.30,91,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T14:00,22.2,0.10,84,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T15:00,22.0,0.10,66,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T16:00,21.8,0.10,70,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T17:00,21.6,0.20,68,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T18:00,21.5,0.10,52,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T19:00,21.4,0.30,53,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T20:00,21.2,0.10,52,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T21:00,20.9,0.20,49,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T22:00,20.8,0.00,52,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01T23:00,21.7,0.00,48,1,0.00,17.0,2.0,15.0,15.3,121.3,36.8,4.3,32.4,22.9,262.3
2001-11-02T00:00,23.0,0.00,44,1,521.13,134.0,24.0,110.0,77.4,431.0,185.1,33.1,151.9,77.4,595.2
2001-11-02T01:00,23.7,0.00,57,1,3600.00,328.0,110.0,218.0,204.6,747.0,391.1,131.2,259.9,204.6,890.7
2001-11-02T02:00,24.8,0.10,56,1,3600.00,511.0,298.0,213.0,407.9,1015.2,568.1,331.3,236.8,407.9,1128.6
2001-11-02T03:00,26.1,0.00,63,1,3600.00,702.0,484.0,218.0,552.4,1217.3,745.5,514.0,231.5,552.4,1292.7
2001-11-02T04:00,26.5,0.40,55,1,3600.00,666.0,356.0,310.0,369.2,1339.6,682.0,364.5,317.4,369.2,1371.8
2001-11-02T05:00,25.8,3.00,62,1,3600.00,578.0,311.0,267.0,314.6,1373.8,572.4,308.0,264.4,314.6,1360.6
2001-11-02T06:00,25.7,6.30,63,1,3600.00,634.0,279.0,355.0,294.3,1317.5,606.3,266.8,339.5,294.3,1259.8
2001-11-02T07:00,25.5,1.00,82,1,3600.00,530.0,282.0,248.0,333.6,1174.5,485.7,258.4,227.3,333.6,1076.3
2001-11-02T08:00,24.6,1.70,85,1,3003.35,307.0,110.0,197.0,160.1,954.7,264.5,94.8,169.8,160.1,822.7
2001-11-02T09:00,23.0,0.80,69,1,0.00,135.0,22.0,113.0,45.4,673.0,103.5,16.9,86.7,45.4,516.1
2001-11-02T10:00,22.8,0.20,54,1,0.00,54.0,1.0,53.0,4.0,348.6,27.5,0.5,27.0,4.0,177.6
2001-11-02T11:00,22.5,0.10,55,0,0.00,5.0,0.0,5.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0
2001-11-02T12:00,22.2,0.20,60,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T13:00,22.2,0.00,52,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T14:00,22.0,0.00,43,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T15:00,22.2,0.00,43,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T16:00,22.1,0.00,40,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T17:00,21.5,0.00,27,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T18:00,21.0,0.00,30,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T19:00,20.6,0.00,51,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T20:00,20.8,0.00,64,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T21:00,21.0,0.00,80,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T22:00,21.1,0.00,57,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02T23:00,21.2,0.00,69,1,0.00,24.0,5.0,19.0,38.1,121.8,51.9,10.8,41.1,57.1,263.2
2001-11-03T00:00,22.9,0.00,50,1,3600.00,179.0,84.0,95.0,270.5,431.7,247.0,115.9,131.1,270.5,595.8
2001-11-03T01:00,24.2,0.00,59,1,3600.00,397.0,268.0,129.0,498.5,747.4,473.3,319.5,153.8,498.5,890.9
2001-11-03T02:00,25.0,0.00,52,1,3600.00,459.0,274.0,185.0,375.2,1015.3,510.2,304.6,205.6,375.2,1128.6
2001-11-03T03:00,26.0,0.10,88,1,3600.00,713.0,373.0,340.0,426.0,1217.2,757.1,396.1,361.0,426.0,1292.5
2001-11-03T04:00,26.8,1.10,100,1,3600.00,730.0,472.0,258.0,489.9,1339.4,747.5,483.3,264.2,489.9,1371.5
2001-11-03T05:00,24.9,4.90,96,1,3600.00,506.0,227.0,279.0,229.8,1373.5,501.1,224.8,276.3,229.8,1360.3
2001-11-03T06:00,24.3,2.10,100,1,3600.00,529.0,205.0,324.0,216.4,1317.2,505.9,196.0,309.8,216.4,1259.6
2001-11-03T07:00,24.5,0.80,89,1,2710.44,325.0,127.0,198.0,150.3,1174.4,297.9,116.4,181.5,150.3,1076.3
2001-11-03T08:00,24.8,0.20,61,1,471.69,279.0,52.0,227.0,75.7,954.7,240.5,44.8,195.6,75.7,822.8
2001-11-03T09:00,23.6,0.20,63,1,1173.60,223.0,48.0,175.0,99.1,673.3,171.1,36.8,134.3,99.1,516.6
