latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-7.768014,110.39183,110.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),cloud_cover (%),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2001-11-28T22:00,22.8,0.00,82,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-28T23:00,22.9,0.00,83,1,0.00,14.0,0.0,14.0,0.0,118.9,30.4,0.0,30.4,0.0,257.8
2001-11-29T00:00,24.0,0.00,98,1,1693.45,104.0,35.0,69.0,116.4,422.5,143.6,48.3,95.3,116.4,583.3
2001-11-29T01:00,25.0,0.00,98,1,3600.00,270.0,190.0,80.0,364.7,732.3,322.2,226.7,95.5,364.7,873.7
2001-11-29T02:00,25.8,0.00,95,1,3600.00,409.0,285.0,124.0,401.9,996.8,455.2,317.2,138.0,401.9,1109.4
2001-11-29T03:00,26.4,0.00,74,1,3600.00,432.0,204.0,228.0,239.3,1198.2,459.4,216.9,242.5,239.3,1274.2
2001-11-29T04:00,26.7,0.00,82,1,3600.00,398.0,181.0,217.0,192.4,1322.8,408.3,185.7,222.6,192.4,1357.0
2001-11-29T05:00,26.8,0.00,65,1,3600.00,422.0,186.0,236.0,192.0,1361.9,418.9,184.7,234.3,192.0,1352.0
2001-11-29T06:00,26.8,0.00,76,1,3600.00,386.0,174.0,212.0,186.3,1313.0,370.3,166.9,203.4,186.3,1259.7
2001-11-29T07:00,25.7,0.00,76,1,1561.39,279.0,94.0,185.0,112.0,1179.4,257.0,86.6,170.4,112.0,1086.4
2001-11-29T08:00,25.4,0.00,70,1,0.00,110.0,6.0,104.0,8.7,970.3,95.7,5.2,90.4,8.7,843.8
2001-11-29T09:00,25.3,0.00,83,1,0.00,87.0,16.0,71.0,32.1,699.8,68.2,12.5,55.6,32.1,548.5
2001-11-29T10:00,25.0,0.00,97,1,0.00,37.0,2.0,35.0,7.3,386.4,21.1,1.1,20.0,7.3,220.6
2001-11-29T11:00,24.6,0.00,100,0,0.00,12.0,2.0,10.0,17.4,100.2,0.0,0.0,0.0,0.0,0.0
2001-11-29T12:00,24.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T13:00,24.3,0.00,71,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T14:00,24.2,0.00,70,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T15:00,24.1,0.00,87,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T16:00,24.0,0.00,74,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T17:00,23.7,0.00,86,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T18:00,23.6,0.00,80,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T19:00,23.6,0.00,84,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T20:00,23.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T21:00,23.3,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T22:00,23.2,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29T23:00,23.3,0.00,100,1,0.00,15.0,2.0,13.0,15.7,118.1,32.6,4.3,28.2,23.8,256.3
2001-11-30T00:00,23.9,0.00,100,1,3.99,88.0,18.0,70.0,60.1,420.9,121.6,24.9,96.7,60.1,581.6
2001-11-30T01:00,24.7,0.00,100,1,2588.24,220.0,76.0,144.0,146.3,730.6,262.6,90.7,171.9,146.3,872.1
2001-11-30T02:00,25.5,0.00,71,1,3600.00,405.0,149.0,256.0,210.5,995.3,450.8,165.9,285.0,210.5,1108.0
2001-11-30T03:00,26.3,0.30,76,1,3600.00,650.0,352.0,298.0,413.5,1197.0,691.4,374.4,317.0,413.5,1273.1
2001-11-30T04:00,26.7,0.30,94,1,3600.00,641.0,322.0,319.0,342.6,1321.8,657.7,330.4,327.3,342.6,1356.3
2001-11-30T05:00,26.6,0.20,93,1,3600.00,563.0,247.0,316.0,255.1,1361.4,559.0,245.3,313.8,255.1,1351.8
2001-11-30T06:00,26.3,0.20,73,1,3600.00,480.0,203.0,277.0,217.4,1313.1,460.6,194.8,265.8,217.4,1260.1
2001-11-30T07:00,26.3,0.30,100,1,3600.00,533.0,253.0,280.0,301.5,1180.1,491.1,233.1,258.0,301.5,1087.3
2001-11-30T08:00,26.1,0.10,100,1,3600.00,363.0,152.0,211.0,220.0,971.5,315.8,132.3,183.6,220.0,845.3
2001-11-30T09:00,25.4,0.10,100,1,1387.64,227.0,53.0,174.0,106.3,701.5,178.1,41.6,136.5,106.3,550.4
2001-11-30T10:00,24.5,0.80,80,1,0.00,63.0,0.0,63.0,0.0,388.5,36.1,0.0,36.1,0.0,222.9
2001-11-30T11:00,24.0,0.00,95,0,0.00,12.0,0.0,12.0,0.0,101.4,0.0,0.0,0.0,0.0,0.0
2001-11-30T12:00,23.7,0.00,89,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T13:00,23.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T14:00,23.3,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T15:00,23.0,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T16:00,22.9,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T17:00,22.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T18:00,22.7,0.00,96,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T19:00,22.6,0.00,75,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T20:00,22.5,0.00,85,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T21:00,22.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T22:00,22.3,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30T23:00,22.7,0.00,100,1,0.00,21.0,3.0,18.0,23.6,117.3,45.6,6.5,39.1,36.0,254.6
2001-12-01T00:00,23.8,0.10,100,1,615.81,109.0,24.0,85.0,80.5,419.2,150.8,33.2,117.6,80.5,579.9
2001-12-01T01:00,24.8,0.80,100,1,3063.21,243.0,84.0,159.0,162.1,728.9,290.2,100.3,189.9,162.1,870.4
2001-12-01T02:00,25.4,0.20,100,1,3600.00,330.0,151.0,179.0,213.8,993.7,367.5,168.1,199.3,213.8,1106.5
2001-12-01T03:00,26.2,0.20,100,1,3600.00,480.0,170.0,310.0,200.0,1195.6,510.6,180.9,329.8,200.0,1271.9
2001-12-01T04:00,26.4,0.10,97,1,3600.00,559.0,224.0,335.0,238.6,1320.9,573.7,229.9,343.8,238.6,1355.6
2001-12-01T05:00,25.6,0.20,100,1,1424.88,391.0,104.0,287.0,107.5,1361.0,388.3,103.3,285.0,107.5,1351.7
2001-12-01T06:00,25.4,0.30,100,1,1702.97,330.0,109.0,221.0,116.8,1313.2,316.8,104.6,212.1,116.8,1260.5
2001-12-01T07:00,24.2,2.50,100,1,0.00,189.0,2.0,187.0,2.4,1180.8,174.2,1.8,172.4,2.4,1088.3
2001-12-01T08:00,24.1,0.50,100,1,0.00,154.0,2.0,152.0,2.9,972.8,134.1,1.7,132.3,2.9,846.8
2001-12-01T09:00,23.7,0.30,100,1,0.00,73.0,0.0,73.0,0.0,703.3,57.3,0.0,57.3,0.0,552.5
2001-12-01T10:00,23.5,0.80,97,1,0.00,33.0,0.0,33.0,0.0,390.8,19.0,0.0,19.0,0.0,225.3
2001-12-01T11:00,23.3,0.60,100,0,0.00,7.0,0.0,7.0,0.0,102.6,0.0,0.0,0.0,0.0,0.0
2001-12-01T12:00,23.1,0.50,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T13:00,22.9,0.50,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T14:00,22.7,0.50,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T15:00,22.6,0.40,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T16:00,22.5,0.50,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T17:00,22.3,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T18:00,22.2,0.20,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T19:00,22.3,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T20:00,22.3,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T21:00,22.2,0.20,99,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T22:00,22.1,0.20,46,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01T23:00,22.3,0.00,90,1,0.00,22.0,6.0,16.0,47.5,116.4,47.8,13.0,34.8,72.5,252.9
2001-12-02T00:00,23.6,0.00,74,1,2548.28,117.0,43.0,74.0,144.9,417.4,162.0,59.5,102.5,144.9,578.1
2001-12-02T01:00,25.2,0.00,100,1,3600.00,355.0,194.0,161.0,375.4,727.1,424.1,231.8,192.4,375.4,868.7
2001-12-02T02:00,25.8,0.10,96,1,3600.00,450.0,241.0,209.0,341.8,992.0,501.2,268.4,232.8,341.8,1104.9
2001-12-02T03:00,26.0,0.20,100,1,3600.00,505.0,219.0,286.0,258.0,1194.2,537.4,233.0,304.3,258.0,1270.8
2001-12-02T04:00,25.9,0.20,79,1,3600.00,548.0,234.0,314.0,249.5,1319.9,562.5,240.2,322.3,249.5,1354.9
2001-12-02T05:00,25.9,0.40,86,1,3600.00,573.0,242.0,331.0,250.3,1360.6,569.2,240.4,328.8,250.3,1351.5
2001-12-02T06:00,26.1,0.60,74,1,3600.00,627.0,366.0,261.0,392.2,1313.3,602.0,351.4,250.6,392.2,1261.0
2001-12-02T07:00,25.5,0.60,86,1,3600.00,424.0,235.0,189.0,279.9,1181.5,390.9,216.7,174.3,279.9,1089.4
2001-12-02T08:00,25.3,0.70,81,1,3054.04,330.0,112.0,218.0,161.8,974.1,287.4,97.6,189.9,161.8,848.4
2001-12-02T09:00,24.8,0.60,100,1,2989.46,211.0,80.0,131.0,159.6,705.2,165.9,62.9,103.0,159.6,554.6
2001-12-02T10:00,24.6,0.70,76,1,992.44,88.0,26.0,62.0,93.1,393.1,51.0,15.1,35.9,93.1,227.8
2001-12-02T11:00,24.0,0.40,74,0,0.00,23.0,7.0,16.0,59.6,103.8,0.0,0.0,0.0,0.0,0.0
2001-12-02T12:00,23.5,0.00,56,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T13:00,23.0,0.00,60,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T14:00,22.5,0.00,62,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T15:00,22.4,0.00,68,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T16:00,22.2,0.00,64,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T17:00,21.9,0.00,78,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T18:00,21.7,0.00,71,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T19:00,22.1,0.00,51,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T20:00,21.9,0.00,58,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T21:00,21.9,0.00,88,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T22:00,21.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02T23:00,22.2,0.00,100,1,48.88,27.0,8.0,19.0,63.7,115.5,58.7,17.4,41.3,97.5,251.1
2001-12-03T00:00,23.6,0.00,100,1,2569.35,138.0,43.0,95.0,145.6,415.6,191.3,59.6,131.7,145.6,576.2
2001-12-03T01:00,24.8,0.10,100,1,3600.00,351.0,200.0,151.0,388.2,725.2,419.6,239.1,180.5,388.2,866.9
2001-12-03T02:00,25.6,0.20,82,1,3600.00,528.0,358.0,170.0,508.8,990.3,588.3,398.9,189.4,508.8,1103.4
2001-12-03T03:00,26.2,0.50,80,1,3600.00,649.0,435.0,214.0,513.3,1192.8,690.7,463.0,227.8,513.3,1269.6
2001-12-03T04:00,26.8,0.00,100,1,3600.00,765.0,528.0,237.0,563.5,1319.0,785.4,542.1,243.3,563.5,1354.2
2001-12-03T05:00,27.1,3.30,94,1,3600.00,831.0,622.0,209.0,643.7,1360.1,825.7,618.0,207.7,643.7,1351.4
2001-12-03T06:00,25.8,5.80,100,1,3600.00,523.0,326.0,197.0,349.4,1313.5,502.3,313.1,189.2,349.4,1261.5
2001-12-03T07:00,25.2,1.60,100,1,3600.00,441.0,214.0,227.0,254.8,1182.3,406.7,197.4,209.4,254.8,1090.5
2001-12-03T08:00,25.0,0.40,100,1,3600.00,332.0,144.0,188.0,207.8,975.5,289.3,125.5,163.8,207.8,850.1
2001-12-03T09:00,24.7,0.10,100,1,887.48,171.0,45.0,126.0,89.6,707.1,134.6,35.4,99.2,89.6,556.8
2001-12-03T10:00,24.4,0.10,93,1,15.38,87.0,17.0,70.0,60.5,395.5,50.7,9.9,40.8,60.5,230.4
2001-12-03T11:00,24.0,0.10,91,0,0.00,10.0,0.0,10.0,0.0,105.1,0.0,0.0,0.0,0.0,0.0
2001-12-03T12:00,23.7,0.00,98,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T13:00,23.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T14:00,23.1,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T15:00,22.9,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T16:00,22.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T17:00,22.6,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T18:00,22.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T19:00,22.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T20:00,22.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T21:00,22.3,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T22:00,22.2,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03T23:00,22.4,0.00,100,1,53.02,24.0,8.0,16.0,64.1,114.5,52.2,17.4,34.8,98.4,249.2
2001-12-04T00:00,23.2,0.00,100,1,3600.00,130.0,54.0,76.0,183.8,413.6,180.5,75.0,105.5,183.8,574.2
2001-12-04T01:00,23.9,0.00,100,1,2872.09,202.0,80.0,122.0,155.7,723.3,241.6,95.7,145.9,155.7,865.0
2001-12-04T02:00,24.6,0.00,100,1,3600.00,352.0,168.0,184.0,239.3,988.6,392.3,187.2,205.1,239.3,1101.7
2001-12-04T03:00,25.2,0.00,95,1,3199.03,429.0,141.0,288.0,166.6,1191.4,456.7,150.1,306.6,166.6,1268.3
2001-12-04T04:00,25.8,0.00,70,1,3600.00,528.0,196.0,332.0,209.4,1318.0,542.2,201.3,340.9,209.4,1353.5
2001-12-04T05:00,26.0,0.00,100,1,3512.27,438.0,171.0,267.0,177.1,1359.7,435.3,169.9,265.3,177.1,1351.3
2001-12-04T06:00,26.4,0.00,100,1,3600.00,569.0,222.0,347.0,237.9,1313.7,546.6,213.3,333.3,237.9,1262.0
2001-12-04T07:00,25.6,0.00,100,1,0.00,280.0,43.0,237.0,51.2,1183.2,258.3,39.7,218.7,51.2,1091.7
2001-12-04T08:00,25.3,0.00,97,1,0.00,152.0,3.0,149.0,4.3,977.0,132.5,2.6,129.9,4.3,851.9
2001-12-04T09:00,25.2,0.00,89,1,0.00,122.0,3.0,119.0,6.0,709.1,96.2,2.4,93.8,6.0,559.0
2001-12-04T10:00,24.9,0.00,88,1,0.00,87.0,7.0,80.0,24.8,397.9,50.9,4.1,46.8,24.8,233.0
2001-12-04T11:00,24.4,0.00,71,0,0.00,19.0,3.0,16.0,25.2,106.4,0.0,0.0,0.0,0.0,0.0
2001-12-04T12:00,23.8,0.00,84,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T13:00,23.5,0.00,74,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T14:00,23.1,0.00,88,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T15:00,22.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T16:00,22.6,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T17:00,22.5,0.20,99,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T18:00,22.3,0.00,93,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T19:00,22.1,0.10,99,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T20:00,22.1,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T21:00,22.1,0.00,83,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T22:00,22.0,0.00,53,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04T23:00,22.3,0.00,81,1,57.25,25.0,8.0,17.0,64.4,113.5,54.4,17.4,37.0,99.3,247.2
2001-12-05T00:00,23.4,0.00,50,1,2306.67,124.0,40.0,84.0,136.9,411.5,172.4,55.6,116.8,136.9,572.1
2001-12-05T01:00,24.7,0.00,39,1,3600.00,299.0,129.0,170.0,251.9,721.2,357.8,154.4,203.4,251.9,863.0
2001-12-05T02:00,25.5,0.00,38,1,3600.00,391.0,198.0,193.0,282.6,986.7,435.9,220.7,215.2,282.6,1100.1
2001-12-05T03:00,26.4,0.10,57,1,3600.00,655.0,365.0,290.0,432.0,1189.9,697.5,388.7,308.8,432.0,1267.1
2001-12-05T04:00,26.6,0.10,68,1,3600.00,621.0,416.0,205.0,444.9,1317.0,637.9,427.3,210.6,444.9,1352.8
2001-12-05T05:00,27.0,0.40,68,1,3600.00,783.0,516.0,267.0,534.6,1359.3,778.3,512.9,265.4,534.6,1351.2
2001-12-05T06:00,26.7,0.20,70,1,3600.00,641.0,418.0,223.0,448.1,1314.0,615.9,401.6,214.3,448.1,1262.6
2001-12-05T07:00,26.7,0.30,68,1,3600.00,687.0,464.0,223.0,551.9,1184.1,634.1,428.3,205.8,551.9,1092.9
2001-12-05T08:00,26.3,0.20,73,1,3600.00,540.0,338.0,202.0,486.5,978.5,471.1,294.9,176.2,486.5,853.7
2001-12-05T09:00,25.5,0.30,83,1,3600.00,325.0,187.0,138.0,370.3,711.2,256.5,147.6,108.9,370.3,561.3
2001-12-05T10:00,24.5,0.40,82,1,3600.00,173.0,88.0,85.0,309.6,400.4,101.8,51.8,50.0,309.6,235.7
2001-12-05T11:00,24.0,0.30,100,0,0.00,24.0,6.0,18.0,50.0,107.8,0.0,0.0,0.0,0.0,0.0
2001-12-05T12:00,23.7,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T13:00,23.5,0.20,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T14:00,23.1,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T15:00,23.0,1.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T16:00,22.7,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T17:00,22.6,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T18:00,22.3,0.20,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T19:00,22.2,0.20,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T20:00,22.0,0.20,82,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T21:00,22.0,0.10,86,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T22:00,21.9,0.00,82,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05T23:00,22.2,0.00,86,1,783.35,30.0,15.0,15.0,121.6,112.4,65.4,32.7,32.7,188.0,245.1
2001-12-06T00:00,23.9,0.00,92,1,3600.00,191.0,131.0,60.0,450.8,409.4,265.9,182.4,83.5,450.8,570.0
2001-12-06T01:00,24.9,0.30,49,1,3600.00,425.0,306.0,119.0,599.4,719.2,508.8,366.4,142.5,599.4,861.0
2001-12-06T02:00,25.6,0.30,45,1,3600.00,583.0,399.0,184.0,570.7,984.9,650.2,445.0,205.2,570.7,1098.4
2001-12-06T03:00,26.1,0.30,65,1,3600.00,590.0,416.0,174.0,493.1,1188.5,628.4,443.1,185.3,493.1,1265.9
2001-12-06T04:00,26.9,0.50,41,1,3600.00,814.0,634.0,180.0,678.7,1316.1,836.3,651.4,184.9,678.7,1352.1
2001-12-06T05:00,26.9,0.30,47,1,3600.00,840.0,647.0,193.0,670.7,1359.0,835.2,643.3,191.9,670.7,1351.2
2001-12-06T06:00,27.2,0.00,42,1,3600.00,822.0,680.0,142.0,728.9,1314.3,790.0,653.6,136.5,728.9,1263.2
2001-12-06T07:00,26.9,0.00,72,1,3600.00,724.0,546.0,178.0,649.1,1185.0,668.5,504.1,164.3,649.1,1094.1
2001-12-06T08:00,26.9,0.30,48,1,3600.00,510.0,352.0,158.0,506.0,980.1,445.2,307.3,137.9,506.0,855.6
2001-12-06T09:00,25.8,0.70,66,1,3600.00,416.0,317.0,99.0,626.1,713.3,328.7,250.5,78.2,626.1,563.7
2001-12-06T10:00,25.0,0.50,63,1,3600.00,208.0,129.0,79.0,451.0,403.0,123.0,76.3,46.7,451.0,238.4
2001-12-06T11:00,24.2,0.00,62,0,374.83,28.0,11.0,17.0,90.9,109.1,0.0,0.0,0.0,0.0,0.0
2001-12-06T12:00,23.6,0.00,64,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T13:00,23.2,0.00,68,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T14:00,22.9,0.00,64,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T15:00,22.9,0.10,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T16:00,22.7,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T17:00,22.4,0.10,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T18:00,22.2,0.10,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T19:00,22.1,0.20,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T20:00,22.1,0.20,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T21:00,22.1,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T22:00,22.0,0.50,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06T23:00,22.1,0.50,100,1,168.14,25.0,9.0,16.0,73.4,111.3,54.5,19.6,34.9,113.9,242.9
2001-12-07T00:00,23.6,0.60,100,1,3600.00,141.0,63.0,78.0,218.0,407.2,196.6,87.8,108.8,218.0,567.8
2001-12-07T01:00,24.7,0.50,100,1,3600.00,309.0,179.0,130.0,351.8,717.0,370.2,214.4,155.7,351.8,859.0
2001-12-07T02:00,25.8,0.50,100,1,3600.00,464.0,317.0,147.0,454.4,983.0,517.7,353.7,164.0,454.4,1096.7
2001-12-07T03:00,26.5,0.50,100,1,3600.00,555.0,313.0,242.0,371.6,1187.0,591.3,333.5,257.8,371.6,1264.6
2001-12-07T04:00,26.8,1.30,100,1,3600.00,731.0,486.0,245.0,520.8,1315.1,751.2,499.4,251.8,520.8,1351.4
2001-12-07T05:00,26.9,2.10,86,1,3600.00,766.0,534.0,232.0,553.9,1358.6,761.8,531.1,230.7,553.9,1351.1
2001-12-07T06:00,25.8,2.70,70,1,3600.00,569.0,332.0,237.0,355.9,1314.6,547.0,319.2,227.9,355.9,1263.8
2001-12-07T07:00,26.4,0.60,100,1,3600.00,540.0,289.0,251.0,343.4,1186.0,498.8,266.9,231.8,343.4,1095.5
