latitude;;longitude;elevation;utc_offset_seconds;timezone;timezone_abbreviation;;
-7.768014;;110.39183;110;25200;Asia/Bangkok;7;;
;;;;;;;;
time;;temperature_2m (°C);relative_humidity_2m (%);rain (mm);shortwave_radiation_instant (W/m²);sunshine_duration (s);;
16/11/2020;17:00;27.8;84;0.4;41.3;0;;
16/11/2020;18:00;26.6;88;0.8;0;0;;
16/11/2020;19:00;26.6;85;0.3;0;0;;
16/11/2020;20:00;26.6;84;0.4;0;0;;
16/11/2020;21:00;26.3;87;0.2;0;0;;
16/11/2020;22:00;26.2;86;0.1;0;0;;
16/11/2020;23:00;25.7;87;0;0;0;;
17/11/2020;00:00;25.4;88;0;0;0;;
17/11/2020;01:00;25;89;0;0;0;;
17/11/2020;02:00;24.6;92;0;0;0;;
17/11/2020;03:00;24.5;92;0;0;0;;
17/11/2020;04:00;23.9;94;0;0;0;;
17/11/2020;05:00;24.2;93;0;0;0;;
17/11/2020;06:00;25.1;90;0;73.4;336.53;;
17/11/2020;07:00;26.2;84;0;292;3600;;
17/11/2020;08:00;27.5;77;0.1;473.5;3600;;
17/11/2020;09:00;29;69;0.3;688.6;3600;;
17/11/2020;10:00;29.9;64;0.4;736.8;3600;;
17/11/2020;11:00;30.1;63;0.1;658.6;3600;;
17/11/2020;12:00;30.5;62;0;778.9;3600;;
17/11/2020;13:00;30.6;62;0.1;737.1;3600;;
17/11/2020;14:00;29.8;67;0.4;602.3;3600;;
17/11/2020;15:00;28.9;74;0.2;415.2;3600;;
17/11/2020;16:00;27.7;79;0.1;176.6;3600;;
17/11/2020;17:00;27.6;80;0.2;70.5;3600;;
17/11/2020;18:00;26.1;86;0.1;0;0;;
17/11/2020;19:00;25.8;86;0.5;0;0;;
17/11/2020;20:00;25.7;89;1.9;0;0;;
17/11/2020;21:00;25.5;90;0.3;0;0;;
17/11/2020;22:00;25.3;92;0.1;0;0;;
17/11/2020;23:00;24.5;94;0;0;0;;
18/11/2020;00:00;24.9;89;0;0;0;;
18/11/2020;01:00;25.2;87;0;0;0;;
18/11/2020;02:00;24.9;88;0;0;0;;
18/11/2020;03:00;24.2;92;0;0;0;;
18/11/2020;04:00;24;92;0;0;0;;
18/11/2020;05:00;23.8;92;0;0;0;;
18/11/2020;06:00;24.7;91;0;82;1227.35;;
18/11/2020;07:00;26.3;87;0;290.7;3600;;
18/11/2020;08:00;27.6;84;0;486.6;3600;;
18/11/2020;09:00;28.6;79;0;609.8;3600;;
18/11/2020;10:00;29.5;73;0.1;693.3;3600;;
18/11/2020;11:00;30.5;68;0.1;845.1;3600;;
18/11/2020;12:00;30.9;64;0;806.8;3600;;
18/11/2020;13:00;30.8;64;0;743.9;3600;;
18/11/2020;14:00;29;75;0.9;629.1;3600;;
18/11/2020;15:00;28.1;79;3.9;378.2;3600;;
18/11/2020;16:00;27.1;87;2.9;157.4;3419.45;;
18/11/2020;17:00;26.7;89;1.2;48.2;1070.07;;
18/11/2020;18:00;25.9;94;3.3;0;0;;
18/11/2020;19:00;26.5;86;1.2;0;0;;
18/11/2020;20:00;26.3;91;0.1;0;0;;
18/11/2020;21:00;25.5;92;0.3;0;0;;
18/11/2020;22:00;25;93;0.2;0;0;;
18/11/2020;23:00;24.7;94;0.1;0;0;;
19/11/2020;00:00;25.2;87;0;0;0;;
19/11/2020;01:00;24.7;91;0;0;0;;
19/11/2020;02:00;23.5;95;0;0;0;;
19/11/2020;03:00;23.1;96;0;0;0;;
19/11/2020;04:00;22.6;96;0;0;0;;
19/11/2020;05:00;22.3;96;0;0;0;;
19/11/2020;06:00;24;91;0;86.4;1338.76;;
19/11/2020;07:00;26;87;0;312.8;3600;;
19/11/2020;08:00;27.5;82;0;556.9;3600;;
19/11/2020;09:00;29.3;73;0;759.9;3600;;
19/11/2020;10:00;30.5;66;0.1;831.4;3600;;
19/11/2020;11:00;30.4;65;0.1;729.4;3600;;
19/11/2020;12:00;30.9;68;0.1;824.7;3600;;
19/11/2020;13:00;30;74;0.3;579.4;3600;;
19/11/2020;14:00;28.9;78;5.1;450.1;3600;;
19/11/2020;15:00;27.9;84;2;269.3;2180.42;;
19/11/2020;16:00;25.2;93;7.1;88.5;0;;
19/11/2020;17:00;25;92;0.5;23.9;0;;
19/11/2020;18:00;24.7;94;0;0;0;;
19/11/2020;19:00;25.6;93;0;0;0;;
19/11/2020;20:00;25.1;95;0;0;0;;
19/11/2020;21:00;25;95;0.3;0;0;;
19/11/2020;22:00;24.8;96;0.2;0;0;;
19/11/2020;23:00;23.9;97;0;0;0;;
20/11/2020;00:00;24.2;96;0.1;0;0;;
20/11/2020;01:00;24.2;97;0;0;0;;
20/11/2020;02:00;23.8;97;0;0;0;;
20/11/2020;03:00;23.9;95;0;0;0;;
20/11/2020;04:00;23.3;97;0;0;0;;
20/11/2020;05:00;23.7;93;0;0;0;;
20/11/2020;06:00;24.3;92;0;67;451.97;;
20/11/2020;07:00;25;89;0;236.1;3600;;
20/11/2020;08:00;26.2;86;0;352.3;3600;;
20/11/2020;09:00;28;79;0;715.5;3600;;
20/11/2020;10:00;28.8;79;0.6;733.8;3600;;
20/11/2020;11:00;29.2;76;0.2;612.7;3600;;
20/11/2020;12:00;29.3;75;0.9;764.3;3600;;
20/11/2020;13:00;25.7;90;14;161.9;0;;
20/11/2020;14:00;25.7;89;1.9;113.9;0;;
20/11/2020;15:00;26.2;85;0.4;152.4;0;;
20/11/2020;16:00;25.4;92;0.9;61.4;0;;
20/11/2020;17:00;25.3;94;0.2;25.1;0;;
20/11/2020;18:00;24.8;95;0;0;0;;
20/11/2020;19:00;25.4;93;0;0;0;;
20/11/2020;20:00;25.1;93;0;0;0;;
20/11/2020;21:00;24.7;94;0;0;0;;
20/11/2020;22:00;24.5;95;0.1;0;0;;
20/11/2020;23:00;23.9;96;0.2;0;0;;
21/11/2020;00:00;24.2;96;0.5;0;0;;
21/11/2020;01:00;24.1;98;0.6;0;0;;
21/11/2020;02:00;24;97;0.5;0;0;;
21/11/2020;03:00;24.1;96;0.7;0;0;;
21/11/2020;04:00;24;96;0.2;0;0;;
21/11/2020;05:00;23.8;96;0.2;0;0;;
21/11/2020;06:00;24.5;95;0.1;69.2;453.44;;
21/11/2020;07:00;26.1;88;0;278.7;3600;;
21/11/2020;08:00;27.4;81;0;457.1;3600;;
21/11/2020;09:00;28.5;76;0;580.1;3600;;
21/11/2020;10:00;29.3;76;0.1;703.1;3600;;
21/11/2020;11:00;29.2;76;0.3;598.4;3600;;
21/11/2020;12:00;27.9;82;4.3;668.3;3600;;
21/11/2020;13:00;28;82;0.2;434.9;3419.83;;
21/11/2020;14:00;28.5;79;0.1;405.3;3600;;
21/11/2020;15:00;26.5;87;0.3;113.5;0;;
21/11/2020;16:00;25.9;90;0.2;84;0;;
21/11/2020;17:00;25.5;91;0.1;46.1;0;;
21/11/2020;18:00;24.9;95;0;0;0;;
21/11/2020;19:00;25.6;93;0;0;0;;
21/11/2020;20:00;25.5;92;1.2;0;0;;
21/11/2020;21:00;24.8;94;3.5;0;0;;
21/11/2020;22:00;24.3;95;3.4;0;0;;
21/11/2020;23:00;23.9;95;3;0;0;;
22/11/2020;00:00;23.7;96;0.9;0;0;;
22/11/2020;01:00;23.7;93;1.7;0;0;;
22/11/2020;02:00;23.5;95;0.6;0;0;;
22/11/2020;03:00;23.3;96;0;0;0;;
22/11/2020;04:00;23.1;96;0;0;0;;
22/11/2020;05:00;23.1;94;0;0;0;;
22/11/2020;06:00;23.6;93;0;51.9;0;;
22/11/2020;07:00;24;91;0.9;155.2;0;;
22/11/2020;08:00;25;88;0.1;226.2;184.72;;
22/11/2020;09:00;25.4;88;1.9;320.1;0;;
22/11/2020;10:00;26.2;84;0;328.2;815.42;;
22/11/2020;11:00;27.4;81;0.1;485.8;1967.39;;
22/11/2020;12:00;27;85;0.7;425.4;1158.25;;
22/11/2020;13:00;26.3;88;2.1;405.3;602.93;;
22/11/2020;14:00;25.8;88;1.6;225.2;0;;
22/11/2020;15:00;25.4;90;0.5;64.2;0;;
22/11/2020;16:00;25.8;88;0.3;108.2;0;;
22/11/2020;17:00;25.7;90;0.1;53.6;0;;
22/11/2020;18:00;24.7;95;0;0;0;;
22/11/2020;19:00;24.6;95;0;0;0;;
22/11/2020;20:00;24.8;94;0.1;0;0;;
22/11/2020;21:00;24.2;96;0.1;0;0;;
22/11/2020;22:00;24.5;95;0.1;0;0;;
22/11/2020;23:00;24.6;93;0;0;0;;
23/11/2020;00:00;24.3;95;0;0;0;;
23/11/2020;01:00;24.6;93;0;0;0;;
23/11/2020;02:00;24.4;95;0.4;0;0;;
23/11/2020;03:00;24.2;96;0.2;0;0;;
23/11/2020;04:00;24.2;95;0.1;0;0;;
23/11/2020;05:00;23.9;96;0.1;0;0;;
23/11/2020;06:00;24.3;95;0;34.6;0;;
23/11/2020;07:00;24.7;92;0;136.1;0;;
23/11/2020;08:00;25.5;90;0;210.8;0;;
23/11/2020;09:00;26.7;83;0;414.6;1676.12;;
23/11/2020;10:00;27.4;81;0.1;404.8;399.95;;
23/11/2020;11:00;28.3;81;0.2;557.6;3600;;
23/11/2020;12:00;26.6;85;1.8;570.3;3600;;
23/11/2020;13:00;27.5;85;0.2;456.2;3600;;
23/11/2020;14:00;26.4;86;6.7;505.8;3600;;
23/11/2020;15:00;26.1;90;1.2;202.1;0;;
23/11/2020;16:00;24.7;95;1.2;28;0;;
23/11/2020;17:00;24.7;94;1.1;15.5;0;;
23/11/2020;18:00;24.5;94;1;0;0;;
23/11/2020;19:00;24.5;96;1;0;0;;
23/11/2020;20:00;24.2;95;0.7;0;0;;
23/11/2020;21:00;23.8;97;0.3;0;0;;
23/11/2020;22:00;23.7;96;0.1;0;0;;
23/11/2020;23:00;23.7;94;0.1;0;0;;
24/11/2020;00:00;23.5;94;0.3;0;0;;
24/11/2020;01:00;23.2;95;0.3;0;0;;
24/11/2020;02:00;23.2;95;0.3;0;0;;
24/11/2020;03:00;23.1;96;0.1;0;0;;
24/11/2020;04:00;23;96;0;0;0;;
24/11/2020;05:00;23.2;96;0;0;0;;
24/11/2020;06:00;23.6;95;0.1;13;0;;
24/11/2020;07:00;24.1;93;0;88;0;;
24/11/2020;08:00;24.8;90;0.1;133.4;0;;
24/11/2020;09:00;26.2;81;0.1;394.7;2059.68;;
24/11/2020;10:00;26.8;82;0.1;497.3;3600;;
24/11/2020;11:00;27.1;82;0;444.9;2134.17;;
24/11/2020;12:00;27.1;85;0.1;571.4;3600;;
24/11/2020;13:00;27.2;86;0.3;496.5;3600;;
24/11/2020;14:00;26.1;85;1.4;434.2;3600;;
24/11/2020;15:00;26.4;81;0.3;285.5;3600;;
24/11/2020;16:00;25.9;83;0.2;148.2;1301.84;;
24/11/2020;17:00;25.4;86;0.1;64.7;3116.07;;
24/11/2020;18:00;24.8;89;0.1;0;0;;
24/11/2020;19:00;24.3;94;0.1;0;0;;
24/11/2020;20:00;24.3;95;0.1;0;0;;
24/11/2020;21:00;24.4;94;0.1;0;0;;
24/11/2020;22:00;24.2;94;0.1;0;0;;
24/11/2020;23:00;23.9;94;0;0;0;;
25/11/2020;00:00;23.8;92;0;0;0;;
25/11/2020;01:00;23.6;93;0;0;0;;
25/11/2020;02:00;23.2;94;0;0;0;;
25/11/2020;03:00;22.9;96;0;0;0;;
25/11/2020;04:00;22.3;96;0;0;0;;
25/11/2020;05:00;22.2;96;0;0;0;;
25/11/2020;06:00;23.6;92;0;58.4;131.24;;
25/11/2020;07:00;24.9;89;0.1;225.7;3600;;
25/11/2020;08:00;25.6;87;0.1;301.5;2309.92;;
25/11/2020;09:00;26.6;85;0.1;404.8;3600;;
25/11/2020;10:00;27.1;84;0.1;484.6;3600;;
25/11/2020;11:00;27.8;83;0.1;721.8;3600;;
25/11/2020;12:00;27.9;83;0.4;802.6;3600;;
25/11/2020;13:00;26.6;86;2.6;615.5;3600;;
25/11/2020;14:00;26.1;89;1;268.7;1884.97;;
25/11/2020;15:00;25.9;93;0.3;256.1;3169.95;;
25/11/2020;16:00;25.2;95;0.7;90.6;0;;
25/11/2020;17:00;25.1;94;0.5;33.1;0;;
25/11/2020;18:00;24.5;95;0.7;0;0;;
25/11/2020;19:00;24.6;96;0.1;0;0;;
25/11/2020;20:00;24.6;95;0;0;0;;
25/11/2020;21:00;24.5;93;0;0;0;;
25/11/2020;22:00;24.2;93;0;0;0;;
25/11/2020;23:00;23.9;92;0;0;0;;
26/11/2020;00:00;23.6;93;0;0;0;;
26/11/2020;01:00;23;95;0;0;0;;
26/11/2020;02:00;22.5;96;0;0;0;;
26/11/2020;03:00;22.7;96;0;0;0;;
26/11/2020;04:00;22.7;95;0;0;0;;
26/11/2020;05:00;22.4;96;0;0;0;;
26/11/2020;06:00;23.7;91;0;56.3;0;;
26/11/2020;07:00;25.3;86;0;203.8;3337.38;;
26/11/2020;08:00;26.5;81;0;392.2;3600;;
26/11/2020;09:00;27.1;78;0;471.6;3600;;
26/11/2020;10:00;28.1;73;0;684.5;3600;;
26/11/2020;11:00;29.1;67;0;873.7;3600;;
26/11/2020;12:00;29.2;66;0.1;892.1;3600;;
26/11/2020;13:00;28.6;70;0.7;735.5;3600;;
26/11/2020;14:00;27.6;76;0.4;448.2;3600;;
26/11/2020;15:00;27;77;0.2;304.9;2643.63;;
26/11/2020;16:00;26.4;81;0.2;131.3;0;;
26/11/2020;17:00;25.8;84;0.1;43.4;191.63;;
26/11/2020;18:00;25.2;86;0;0;0;;
26/11/2020;19:00;25.1;84;0;0;0;;
26/11/2020;20:00;25.2;85;0;0;0;;
26/11/2020;21:00;24.8;87;0;0;0;;
26/11/2020;22:00;24.6;86;0;0;0;;
26/11/2020;23:00;24.3;87;0;0;0;;
27/11/2020;00:00;24;89;0;0;0;;
27/11/2020;01:00;23.9;88;0;0;0;;
27/11/2020;02:00;23.9;88;0;0;0;;
27/11/2020;03:00;23.8;89;0;0;0;;
27/11/2020;04:00;23.5;91;0.1;0;0;;
27/11/2020;05:00;23.5;93;0.2;0;0;;
27/11/2020;06:00;23.9;93;0.1;30.3;0;;
27/11/2020;07:00;24.4;91;0.1;142;1968.01;;
27/11/2020;08:00;25.4;86;1.8;196.8;608.81;;
27/11/2020;09:00;25.5;88;0.7;228.1;1489.82;;
27/11/2020;10:00;25.7;87;0.5;199.9;0;;
27/11/2020;11:00;26.2;84;0.2;265.6;0;;
27/11/2020;12:00;27;79;0;397;303.43;;
27/11/2020;13:00;27;76;0;278.1;0;;
27/11/2020;14:00;27.3;74;0;283.6;131.62;;
27/11/2020;15:00;27.5;73;0;246.8;463.66;;
27/11/2020;16:00;27.1;76;0;129.9;0;;
27/11/2020;17:00;26;82;0;26;0;;
27/11/2020;18:00;25.4;85;0;0;0;;
27/11/2020;19:00;24.8;91;0;0;0;;
27/11/2020;20:00;24.9;90;0;0;0;;
27/11/2020;21:00;24.7;91;0;0;0;;
27/11/2020;22:00;24.5;91;0;0;0;;
27/11/2020;23:00;24.4;92;0;0;0;;
28/11/2020;00:00;24;94;0;0;0;;
28/11/2020;01:00;23.7;96;0;0;0;;
28/11/2020;02:00;23.5;96;0;0;0;;
28/11/2020;03:00;23.1;96;0;0;0;;
28/11/2020;04:00;23;97;0;0;0;;
28/11/2020;05:00;23;97;0;0;0;;
28/11/2020;06:00;24;95;0;56.4;0;;
28/11/2020;07:00;24.7;92;0;189;2181.44;;
28/11/2020;08:00;25.1;89;0.2;118.1;0;;
28/11/2020;09:00;26.1;85;0.1;307.1;0;;
28/11/2020;10:00;27.8;82;0.1;740;3600;;
28/11/2020;11:00;27.7;85;0.3;665.7;3600;;
28/11/2020;12:00;27.4;84;0.4;493.3;3600;;
28/11/2020;13:00;25.4;89;0.4;118;0;;
28/11/2020;14:00;25.7;88;0.7;192.5;0;;
28/11/2020;15:00;25.2;91;1.1;145.2;0;;
28/11/2020;16:00;25;91;0.8;85.4;0;;
28/11/2020;17:00;24.5;93;0.7;33.6;0;;
28/11/2020;18:00;23.9;96;1;0;0;;
28/11/2020;19:00;24.4;94;0.3;0;0;;
28/11/2020;20:00;23.8;96;1.4;0;0;;
28/11/2020;21:00;23.6;97;0.6;0;0;;
28/11/2020;22:00;23.5;97;0.1;0;0;;
28/11/2020;23:00;23.2;98;0.1;0;0;;
29/11/2020;00:00;23;98;0.3;0;0;;
29/11/2020;01:00;23.1;97;0.1;0;0;;
29/11/2020;02:00;23;97;0.1;0;0;;
29/11/2020;03:00;22.9;98;0.1;0;0;;
29/11/2020;04:00;23.1;97;0.4;0;0;;
29/11/2020;05:00;23;98;2.8;0;0;;
29/11/2020;06:00;23.1;97;12.1;13;0;;
29/11/2020;07:00;23.9;96;8.9;20.7;0;;
29/11/2020;08:00;24.7;91;0.1;189.7;0;;
29/11/2020;09:00;24.9;90;0.6;181.4;0;;
29/11/2020;10:00;24.6;92;2.4;240.3;0;;
29/11/2020;11:00;24.5;92;2.5;210.3;0;;
29/11/2020;12:00;24;95;3.8;101.3;0;;
29/11/2020;13:00;24.1;94;4.2;114.2;0;;
29/11/2020;14:00;23.8;95;4.6;111.5;0;;
29/11/2020;15:00;23.6;95;2.5;60.9;0;;
29/11/2020;16:00;23.8;95;2.4;49.4;0;;
29/11/2020;17:00;23.9;96;2.1;12;0;;
29/11/2020;18:00;23.8;96;1;0;0;;
29/11/2020;19:00;23.5;95;0.7;0;0;;
29/11/2020;20:00;23.5;95;2.1;0;0;;
29/11/2020;21:00;23.4;95;2;0;0;;
29/11/2020;22:00;23.3;94;2.2;0;0;;
29/11/2020;23:00;23.1;95;2.4;0;0;;
30/11/2020;00:00;23;95;2.3;0;0;;
30/11/2020;01:00;22.9;94;2;0;0;;
30/11/2020;02:00;22.9;94;1.1;0;0;;
30/11/2020;03:00;22.8;94;0.5;0;0;;
30/11/2020;04:00;22.6;94;0.4;0;0;;
30/11/2020;05:00;22.8;92;0.7;0;0;;
30/11/2020;06:00;22.9;95;0.6;17.4;0;;
30/11/2020;07:00;23.5;94;0.3;121.6;0;;
30/11/2020;08:00;24;92;0.3;100.3;0;;
30/11/2020;09:00;24.8;86;0.3;232.7;0;;
30/11/2020;10:00;25.2;84;0.1;257.4;0;;
30/11/2020;11:00;25.3;85;0;218.6;0;;
30/11/2020;12:00;26.2;82;0.1;384.3;1175.63;;
30/11/2020;13:00;25.1;89;0.2;279.3;0;;
30/11/2020;14:00;24.9;90;0.1;159.4;0;;
30/11/2020;15:00;24.9;90;0;156.6;0;;
30/11/2020;16:00;24.6;91;0.2;71.4;0;;
30/11/2020;17:00;24.2;91;1.8;23.6;0;;
30/11/2020;18:00;23.7;95;2.3;0;0;;
30/11/2020;19:00;24.3;91;0.9;0;0;;
30/11/2020;20:00;24.6;88;0;0;0;;
30/11/2020;21:00;24.4;86;0;0;0;;
30/11/2020;22:00;23.7;89;0;0;0;;
30/11/2020;23:00;22.6;94;0;0;0;;
01/12/2020;00:00;23.1;89;0;0;0;;
01/12/2020;01:00;22.6;90;0;0;0;;
01/12/2020;02:00;21.2;94;0;0;0;;
01/12/2020;03:00;21.3;93;0;0;0;;
01/12/2020;04:00;21;92;0;0;0;;
01/12/2020;05:00;20.7;91;0;0;0;;
01/12/2020;06:00;22.8;85;0;78.2;1001.44;;
01/12/2020;07:00;25.1;77;0;307.2;3600;;
01/12/2020;08:00;26.8;73;0;515.9;3600;;
01/12/2020;09:00;27.7;73;0;668.1;3600;;
01/12/2020;10:00;28.8;69;0.1;866;3600;;
01/12/2020;11:00;29;68;0.2;785.1;3600;;
01/12/2020;12:00;29.1;68;0.2;761.8;3600;;
01/12/2020;13:00;28.7;71;0.2;660.4;3600;;
01/12/2020;14:00;27.7;76;0.7;591.8;3600;;
01/12/2020;15:00;27.1;80;0.6;360.5;3600;;
01/12/2020;16:00;27;80;0.2;218.5;3600;;
01/12/2020;17:00;25.7;87;1.1;80.9;3600;;
01/12/2020;18:00;24.9;92;0.2;0;0;;
01/12/2020;19:00;25.2;90;0.1;0;0;;
01/12/2020;20:00;24.5;92;0.1;0;0;;
01/12/2020;21:00;24.7;92;0.3;0;0;;
01/12/2020;22:00;24.4;94;1.2;0;0;;
01/12/2020;23:00;24.3;94;2.5;0;0;;
02/12/2020;00:00;24.1;95;2.8;0;0;;
02/12/2020;01:00;24.3;92;2.8;0;0;;
02/12/2020;02:00;23.8;96;2.6;0;0;;
02/12/2020;03:00;23.8;95;2;0;0;;
02/12/2020;04:00;23.7;95;1.4;0;0;;
02/12/2020;05:00;23.4;96;0.9;0;0;;
02/12/2020;06:00;23.6;96;1.1;10.9;0;;
02/12/2020;07:00;24.8;88;0.7;30.5;0;;
02/12/2020;08:00;26;82;0;347.7;3487.72;;
02/12/2020;09:00;27.5;76;0;653.9;3600;;
02/12/2020;10:00;28.5;73;0;857.7;3600;;
02/12/2020;11:00;29.3;69;0;915.7;3600;;
02/12/2020;12:00;30;66;0;934.8;3600;;
02/12/2020;13:00;30.3;65;0;814.2;3600;;
02/12/2020;14:00;27.6;78;4.4;457.4;3600;;
02/12/2020;15:00;26.9;82;2.2;223.9;539.71;;
02/12/2020;16:00;26.1;84;1.4;97.6;0;;
02/12/2020;17:00;25.7;88;0.1;38.3;0;;
02/12/2020;18:00;24.9;92;0.1;0;0;;
02/12/2020;19:00;24.8;94;0.1;0;0;;
02/12/2020;20:00;25;91;0.2;0;0;;
02/12/2020;21:00;24.7;95;0.1;0;0;;
02/12/2020;22:00;24.3;96;0.1;0;0;;
02/12/2020;23:00;23.9;98;0.1;0;0;;
03/12/2020;00:00;24.1;97;0.9;0;0;;
03/12/2020;01:00;24;96;1.5;0;0;;
03/12/2020;02:00;23.7;97;0.2;0;0;;
03/12/2020;03:00;23.8;96;0.2;0;0;;
03/12/2020;04:00;23.9;93;0.3;0;0;;
03/12/2020;05:00;23.5;96;0.2;0;0;;
03/12/2020;06:00;23.8;95;0;39.1;0;;
03/12/2020;07:00;24.6;94;0;174.8;642.1;;
03/12/2020;08:00;26.3;85;0;439.9;3600;;
03/12/2020;09:00;26.7;82;0.1;380;2722.66;;
03/12/2020;10:00;27.6;81;0.1;573.7;3600;;
03/12/2020;11:00;28.4;80;0.1;615;3600;;
03/12/2020;12:00;28.5;79;0.1;541.5;3600;;
03/12/2020;13:00;28.4;77;0.2;566.7;3600;;
03/12/2020;14:00;27.8;78;0;358.8;1235.75;;
03/12/2020;15:00;27.5;79;0.1;240.6;147.5;;
03/12/2020;16:00;27;81;0.2;112.6;0;;
03/12/2020;17:00;26.5;85;0.1;49.6;0;;
03/12/2020;18:00;25.6;91;0;0;0;;
03/12/2020;19:00;24.9;91;0;0;0;;
03/12/2020;20:00;25.1;91;0;0;0;;
03/12/2020;21:00;24.8;92;0;0;0;;
03/12/2020;22:00;24.5;92;0.2;0;0;;
03/12/2020;23:00;24.2;95;0.9;0;0;;
04/12/2020;00:00;24;96;0.8;0;0;;
04/12/2020;01:00;23.6;97;0.2;0;0;;
04/12/2020;02:00;23.3;98;0.4;0;0;;
04/12/2020;03:00;23.3;99;0.6;0;0;;
04/12/2020;04:00;23.3;98;0.4;0;0;;
04/12/2020;05:00;23.2;98;0.5;0;0;;
04/12/2020;06:00;23.6;96;0.3;15.2;0;;
04/12/2020;07:00;24.1;93;0.2;84.7;0;;
04/12/2020;08:00;24.6;92;0.9;84.9;0;;
04/12/2020;09:00;25.6;86;0.3;215.1;0;;
04/12/2020;10:00;26.2;83;0.1;266.2;0;;
04/12/2020;11:00;26.4;82;0;256.7;0;;
04/12/2020;12:00;27.3;79;0;417.4;841.18;;
04/12/2020;13:00;28.3;76;0;588.9;3600;;
04/12/2020;14:00;29.1;72;0;604.4;3600;;
04/12/2020;15:00;27.6;75;0.7;351.5;3600;;
04/12/2020;16:00;26.6;83;1.1;108.8;0;;
04/12/2020;17:00;26.2;88;0.2;32.8;0;;
04/12/2020;18:00;25.4;93;0;0;0;;
04/12/2020;19:00;26.4;85;0;0;0;;
04/12/2020;20:00;26.6;82;0;0;0;;
04/12/2020;21:00;26;84;0.1;0;0;;
04/12/2020;22:00;24.4;92;0.2;0;0;;
04/12/2020;23:00;24.4;93;0.3;0;0;;
05/12/2020;00:00;23.8;95;0.5;0;0;;
05/12/2020;01:00;23.7;95;0.7;0;0;;
05/12/2020;02:00;23.5;95;0.8;0;0;;
05/12/2020;03:00;23.3;94;0.8;0;0;;
05/12/2020;04:00;23.3;94;0.2;0;0;;
05/12/2020;05:00;23.3;94;0.1;0;0;;
05/12/2020;06:00;23.9;92;0;39.2;0;;
05/12/2020;07:00;25.4;88;0;242;3600;;
05/12/2020;08:00;26.4;85;0;320.7;2538.98;;
05/12/2020;09:00;27.3;82;0;431.5;2870.38;;
05/12/2020;10:00;28.2;78;0;520.7;3564.25;;
05/12/2020;11:00;29.2;72;0.1;634.8;3600;;
05/12/2020;12:00;29.2;72;0;509;3600;;
05/12/2020;13:00;29.5;71;0;490.1;3600;;
05/12/2020;14:00;29;74;2.3;386.8;3338.14;;
05/12/2020;15:00;26.1;89;15.7;179.8;0;;
05/12/2020;16:00;25.5;91;1.9;78.2;0;;
05/12/2020;17:00;25.3;93;0.7;18.9;0;;
05/12/2020;18:00;24.6;94;0.6;0;0;;
05/12/2020;19:00;25.1;91;0.6;0;0;;
05/12/2020;20:00;24.8;95;0.5;0;0;;
05/12/2020;21:00;24.6;96;0.9;0;0;;
05/12/2020;22:00;24.4;97;0.6;0;0;;
05/12/2020;23:00;24.2;98;0.3;0;0;;
06/12/2020;00:00;24.2;96;0.1;0;0;;
06/12/2020;01:00;24;95;0;0;0;;
06/12/2020;02:00;23.8;96;0;0;0;;
06/12/2020;03:00;23.4;97;0;0;0;;
06/12/2020;04:00;23.1;98;0;0;0;;
06/12/2020;05:00;22.9;98;0;0;0;;
06/12/2020;06:00;23.3;97;0;52.3;0;;
06/12/2020;07:00;24.6;92;0;250.7;3600;;
06/12/2020;08:00;26.3;85;0;451.4;3600;;
06/12/2020;09:00;27.1;82;1;431.6;3600;;
06/12/2020;10:00;26.3;88;1.8;175.8;0;;
06/12/2020;11:00;26.7;85;0.7;256.9;0;;
06/12/2020;12:00;26.9;85;0.1;245.6;0;;
06/12/2020;13:00;27.5;81;0;357.6;0;;
06/12/2020;14:00;27.7;82;0.2;414.6;2301.19;;
06/12/2020;15:00;26.8;86;0.5;129.2;0;;
06/12/2020;16:00;27;83;0.3;173.1;0;;
06/12/2020;17:00;26.6;86;0.1;77.6;1027.18;;
06/12/2020;18:00;25.4;95;1.7;0;0;;
06/12/2020;19:00;25.2;93;1.4;0;0;;
06/12/2020;20:00;24.6;95;0.1;0;0;;
06/12/2020;21:00;24.5;96;0.1;0;0;;
06/12/2020;22:00;24.1;97;0.1;0;0;;
06/12/2020;23:00;23.4;98;0.2;0;0;;
07/12/2020;00:00;23.8;98;0.4;0;0;;
07/12/2020;01:00;23.5;99;1.7;0;0;;
07/12/2020;02:00;23.3;99;0.9;0;0;;
07/12/2020;03:00;23.2;98;0.3;0;0;;
07/12/2020;04:00;23.1;97;0.2;0;0;;
07/12/2020;05:00;23;97;0.1;0;0;;
07/12/2020;06:00;23.1;96;0;37.1;0;;
07/12/2020;07:00;23.5;94;0.1;51.6;0;;
07/12/2020;08:00;24.3;92;0.1;148.6;0;;
07/12/2020;09:00;25.2;86;0;302.4;0;;
07/12/2020;10:00;26.7;80;0;560.4;3473.72;;
07/12/2020;11:00;27.1;79;0;420.3;0;;
07/12/2020;12:00;28;78;0.3;540.1;3600;;
07/12/2020;13:00;27.9;80;0.6;402.9;612.11;;
07/12/2020;14:00;27.8;81;0.4;342.7;2227.54;;
07/12/2020;15:00;26;90;2.3;122.3;0;;
07/12/2020;16:00;26;91;0.6;49.1;0;;
07/12/2020;17:00;25.8;92;0.4;35.1;0;;
